,id,name
0,CSESFT02,Consumer opinion surveys > Economic Situation > Future tendency > National indicator
1,BVDETE02,Business tendency surveys (services) > Demand evolution > Tendency > National indicator
2,CSINFT02,Consumer opinion surveys > Consumer prices (inflation) > Future tendency > National indicator
3,BSFGLV02,Business tendency surveys (manufacturing) > Finished goods stocks > Level > National indicator
4,BCSPFT02,Business tendency surveys (construction) > Selling prices > Future tendency > National indicator
5,BVDEFT02,Business tendency surveys (services) > Demand evolution > Future tendency > National indicator
6,BSEMFT02,Business tendency surveys (manufacturing) > Employment > Future Tendency > National indicator
7,BSCICP02,Business tendency surveys (manufacturing) > Confidence indicators > Composite indicators > National indicator
8,BSSPFT02,Business tendency surveys (manufacturing) > Selling prices > Future tendency > National indicator
9,BCOBLV02,Business tendency surveys (construction) > Order books > Level > National indicator
10,BREMFT02,Business tendency surveys (retail trade) > Employment > Future tendency > National indicator
11,CSCICP02,Consumer opinion surveys > Confidence indicators > Composite indicators > National indicator
12,BSXRLV02,Business tendency surveys (manufacturing) > Export order books or demand > Level > National indicator
13,BRODFT02,Business tendency surveys (retail trade) > Order intentions or Demand > Future tendency > National indicator
14,BRCICP02,Business tendency surveys (retail trade) > Confidence indicators > Composite indicators > National indicator
15,BVEMTE02,Business tendency surveys (services) > Employment > Tendency > National indicator
16,BRVSLV02,Business tendency surveys (retail trade) > Volume of stocks > Level > National indicator
17,BSPRTE02,Business tendency surveys (manufacturing) > Production > Tendency > National indicator
18,BRBUFT02,Business tendency surveys (retail trade) > Business situation - Activity > Future tendency > National indicator
19,BRBUTE02,Business tendency surveys (retail trade) > Business situation - Activity > Tendency > National indicator
20,BCEMFT02,Business tendency surveys (construction) > Employment > Future tendency > National indicator
21,BSPRFT02,Business tendency surveys (manufacturing) > Production > Future Tendency > National indicator
22,BCCICP02,Business tendency surveys (construction) > Confidence indicators > Composite indicators > National indicator
23,BCBUTE02,Business tendency surveys (construction) > Business situation - Activity > Tendency > National indicator
24,BVBUTE02,Business tendency surveys (services) > Business situation - Activity > Tendency > National indicator
25,BVEMFT02,Business tendency surveys (services) > Employment > Future tendency > National indicator
26,BVCICP02,Business tendency surveys (services) > Confidence Indicators > Composite Indicators > National indicator
27,BSOBLV02,Business tendency surveys (manufacturing) > Order books > Level > National indicator
28,CCUSSP02,"Currency Conversions > US$ exchange rate > Spot, end of period > National currency:USD"
29,CCUSMA02,Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD
30,XTEXVA01,International Trade > Exports > Value (goods) > Total
31,IRSTCI01,Interest Rates > Immediate rates (< 24 hrs) > Call money/interbank rate > Total
32,IRLTLT01,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)
33,IR3TIB01,Interest Rates > 3-month or 90-day rates and yields > Interbank rates > Total
34,XTIMVA01,International Trade > Imports > Value (goods) > Total
35,XTNTVA01,International Trade > Net trade > Value (goods) > Total
36,PIEATI01,Producer Prices Index > Economic activities > Industrial activities > Total
37,PIEATI02,Producer Prices Index > Economic activities > Industrial activities > Domestic
38,PITGIG02,Producer Prices Index > Type of goods > Intermediate goods > Domestic
39,PIEAEN02,Producer Prices Index > Economic activities > Energy > Domestic
40,PIEAMP02,Producer Prices Index > Economic activities > Manufacturing > Domestic
41,PITGCG01,Producer Prices Index > Type of goods > Consumer goods > Total
42,PITGVG02,Producer Prices Index > Type of goods > Investments goods > Domestic
43,PIEAMI01,Producer Prices Index > Economic activities > Mining and quarrying activities > Total
44,PIEAMP01,Producer Prices Index > Economic activities > Manufacturing > Total
45,PIEAEN01,Producer Prices Index > Economic activities > Energy > Total
46,PIEAMI02,Producer Prices Index > Economic activities > Mining and quarrying activities > Domestic
47,PITGND01,Producer Prices Index > Type of goods > Non durable consumer goods > Total
48,PITGCG02,Producer Prices Index > Type of goods > Consumer goods > Domestic
49,PITGVG01,Producer Prices Index > Type of goods > Investments goods > Total
50,PIEAFD02,Producer Prices Index > Economic activities > Manufacture of food products > Domestic
51,PIEAFD01,Producer Prices Index > Economic activities > Manufacture of food products > Total
52,PITGND02,Producer Prices Index > Type of goods > Non durable consumer goods > Domestic
53,PITGIG01,Producer Prices Index > Type of goods > Intermediate goods > Total
54,PITGCD02,Producer Prices Index > Type of goods > Durable consumer goods > Domestic
55,CPALTT01,Consumer Price Index > All items > Total > Total
56,CPGREN01,"Consumer Price Index > OECD Groups > Energy (Fuel, electricity & gasoline) > Total"
57,SPASTT01,Share Prices > All shares/broad > Total > Total
58,CPGRLE01,Consumer Price Index > OECD Groups > All items non-food non-energy > Total
59,PRINTO01,Production > Industry > Total industry > Total industry excluding construction
60,PRMNTO01,Production > Manufacturing > Total manufacturing > Total manufacturing
61,PRMNCG03,Production > Manufacturing > Consumer goods > Non durable goods
62,PRMNCG02,Production > Manufacturing > Consumer goods > Durable goods
63,SLRTTO01,Sales > Retail trade > Total retail trade > Volume
64,PRMNIG01,Production > Manufacturing > Intermediate goods > Total
65,PRMNCG01,Production > Manufacturing > Consumer goods > Total
66,SLRTCR03,Sales > Retail trade > Car registration > Passenger cars
67,SLRTTO02,Sales > Retail trade > Total retail trade > Value
68,PRMNVG01,Production > Manufacturing > Investment goods > Total
69,PREND401,"Production > Energy > Production and distribution of electricity, gas, steam and air conditioning > Total"
70,PRMITO01,Production > Mining > Total mining > Total
71,CPHPTT01,Consumer Price Index > Harmonised prices > All items > Total
72,CPHP0100,Consumer Price Index > Harmonised prices > Food and non-Alcoholic beverages (COICOP 01) > Total
73,CPHP0200,"Consumer Price Index > Harmonised prices > Alcoholic beverages, tobacco and narcotics (COICOP 02) > Total"
74,CPHP0300,Consumer Price Index > Harmonised prices > Clothing and footwear (COICOP 03) > Total
75,CPHP0400,"Consumer Price Index > Harmonised prices > Housing, water, electricity, gas and other fuels (COICOP 04) > Total"
76,CPHP0600,Consumer Price Index > Harmonised prices > Health (COICOP 06) > Total
77,CPHP0700,Consumer Price Index > Harmonised prices > Transport (COICOP 07) > Total
78,CPHP0800,Consumer Price Index > Harmonised prices > Communication (COICOP 08) > Total
79,CPHP1000,Consumer Price Index > Harmonised prices > Education (COICOP 10) > Total
80,CPHP1100,Consumer Price Index > Harmonised prices > Restaurants and hotels (COICOP 11) > Total
81,CPHP1200,Consumer Price Index > Harmonised prices > Miscellaneous goods and services (COICOP 12) > Total
82,CP060000,Consumer Price Index > Health (COICOP 06) > Total > Total
83,CP010000,Consumer Price Index > Food and non-Alcoholic beverages (COICOP 01) > Total > Total
84,CP020000,"Consumer Price Index > Alcoholic beverages, tobacco and narcotics (COICOP 02) > Total > Total"
85,CP030000,Consumer Price Index > Clothing and footwear (COICOP 03) > Total > Total
86,CP040000,"Consumer Price Index > Housing, water, electricity, gas and other fuels (COICOP 04) > Total > Total"
87,CP050000,"Consumer Price Index > Furnishings, household equip. and routine household maintenance (COICOP 05) > Total > Total"
88,CP070000,Consumer Price Index > Transport (COICOP 07) > Total > Total
89,CP080000,Consumer Price Index > Communication (COICOP 08) > Total > Total
90,CP090000,Consumer Price Index > Recreation and culture  (COICOP 09) > Total > Total
91,CP100000,Consumer Price Index > Education (COICOP 10) > Total > Total
92,CP110000,Consumer Price Index > Restaurants and hotels (COICOP 11) > Total > Total
93,CP120000,Consumer Price Index > Miscellaneous goods and services (COICOP 12) > Total > Total
94,CPHPSE01,Consumer Price Index > Harmonised prices > Services > Total
95,PITGCD01,Producer Prices Index > Type of goods > Durable consumer goods > Total
96,CP040100,"Consumer Price Index > Housing, water, electricity, gas and other fuels (COICOP 04) > Actual rentals for housing > Total"
97,CP040300,"Consumer Price Index > Housing, water, electricity, gas and other fuels (COICOP 04) > Maintenance and repairs of the dwellings > Total"
98,CP040400,"Consumer Price Index > Housing, water, electricity, gas and other fuels (COICOP 04) > Water supply and miscellaneous services relating to the dwelling > Total"
99,CP040500,"Consumer Price Index > Housing, water, electricity, gas and other fuels (COICOP 04) > Electricity, gas and other fuels > Total"
100,CP070200,Consumer Price Index > Transport (COICOP 07) > Fuels and lubricants for personal transport equipment > Total
101,CPGRGO01,Consumer Price Index > OECD Groups > Goods > Total
102,CPGRHO02,Consumer Price Index > OECD Groups > Housing > Housing excluding imputed rentals for housing
103,CPGRLH02,Consumer Price Index > OECD Groups > Services less housing > Housing excluding imputed rentals for housing
104,CPGRSE01,Consumer Price Index > OECD Groups > Services > Total
105,CPHP0401,"Consumer Price Index > Harmonised prices > Housing, water, electricity, gas and other fuels (COICOP 04) > Actual rentals for housing"
106,CPHP0403,"Consumer Price Index > Harmonised prices > Housing, water, electricity, gas and other fuels (COICOP 04) > Maintenance & repairs of the dwellings"
107,CPHP0404,"Consumer Price Index > Harmonised prices > Housing, water, electricity, gas and other fuels (COICOP 04) > Water supply and miscellaneous services relating to the dwelling"
108,CPHP0500,"Consumer Price Index > Harmonised prices > Furnishings, household equip. and routine household maintenance (COICOP 05) > Total"
109,CPHP0702,Consumer Price Index > Harmonised prices > Transport (COICOP 07) > Fuels and lubricants for personal transport equipment
110,CPHP0900,Consumer Price Index > Harmonised prices > Recreation and culture  (COICOP 09) > Total
111,CPHPEN01,Consumer Price Index > Harmonised prices > Energy > Total
112,CPHP0405,"Consumer Price Index > Harmonised prices > Housing, water, electricity, gas and other fuels (COICOP 04) > Electricity, gas and other fuels"
113,CPHPLA01,"Consumer Price Index > Harmonised prices > All items less food, energy, tobacco, alcohol > Total"
114,LRHU24FE,Labour Force Survey - quarterly rates > Harmonised unemployment - monthly rates > Aged 15-24 > Females
115,LFHUADTT,Labour Force Survey - quarterly levels > Harmonised unemployment - monthly levels > Aged 25 and over > All persons
116,LFHU24FE,Labour Force Survey - quarterly levels > Harmonised unemployment - monthly levels > Aged 15-24 > Females
117,LRHU24TT,Labour Force Survey - quarterly rates > Harmonised unemployment - monthly rates > Aged 15-24 > All persons
118,LRHUADTT,Labour Force Survey - quarterly rates > Harmonised unemployment - monthly rates > Aged 25 and over > All persons
119,LFHUADMA,Labour Force Survey - quarterly levels > Harmonised unemployment - monthly levels > Aged 25 and over > Males
120,LFHU24TT,Labour Force Survey - quarterly levels > Harmonised unemployment - monthly levels > Aged 15-24 > All persons
121,LRHUADMA,Labour Force Survey - quarterly rates > Harmonised unemployment - monthly rates > Aged 25 and over > Males
122,LRHU24MA,Labour Force Survey - quarterly rates > Harmonised unemployment - monthly rates > Aged 15-24 > Males
123,LFHU24MA,Labour Force Survey - quarterly levels > Harmonised unemployment - monthly levels > Aged 15-24 > Males
124,LRHUTTMA,Labour Force Survey - quarterly rates > Harmonised unemployment - monthly rates > Total > Males
125,LRHUTTFE,Labour Force Survey - quarterly rates > Harmonised unemployment - monthly rates > Total > Females
126,LFHUTTMA,Labour Force Survey - quarterly levels > Harmonised unemployment - monthly levels > Total > Males
