,id,name
0,CPALTT01,Consumer Price Index > All items > Total > Total
1,LOLITOTR,Leading Indicators OECD > Leading indicators > CLI > Trend restored
2,SLRTTO01,Sales > Retail trade > Total retail trade > Volume
3,CPGREN01,"Consumer Price Index > OECD Groups > Energy (Fuel, electricity & gasoline) > Total"
4,CPGRLE01,Consumer Price Index > OECD Groups > All items non-food non-energy > Total
5,PRINTO01,Production > Industry > Total industry > Total industry excluding construction
6,PRMNTO01,Production > Manufacturing > Total manufacturing > Total manufacturing
7,MABMM301,Monetary aggregates and their components > Broad money and components > M3 > M3
8,LOLITOAA,Leading Indicators OECD > Leading indicators > CLI > Amplitude adjusted
9,BSCICP03,Business tendency surveys (manufacturing) > Confidence indicators > Composite indicators > OECD Indicator
10,MANMM101,Monetary aggregates and their components > Narrow money and components > M1 and components > M1
11,LORSGPRT,Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Ratio to trend
12,PIEAMP02,Producer Prices Index > Economic activities > Manufacturing > Domestic
13,PRCNTO01,Production > Construction > Total construction > Total
14,SLRTCR03,Sales > Retail trade > Car registration > Passenger cars
15,LORSGPOR,Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series
16,LORSGPNO,Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Normalised
17,LORSGPTD,Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Trend
18,LOLITONO,Leading Indicators OECD > Leading indicators > CLI > Normalised
19,CSCICP03,Consumer opinion surveys > Confidence indicators > Composite indicators > OECD Indicator
20,CP010000,Consumer Price Index > Food and non-Alcoholic beverages (COICOP 01) > Total > Total
21,CSCICP04,Consumer opinion surveys > Confidence indicators > Composite indicators > Normalised indicator
