country,SDR,SDR
1977-05,0.860723816213154,1.161615576
1977-06,0.860442856947581,1.165868048
1977-07,0.852799997443245,1.171440287
1977-08,0.857260872488437,1.161885509
1977-09,0.86115500330925,1.16353482
1977-10,0.853242102422212,1.179996697
1977-11,0.845857149078732,1.183403945
1977-12,0.833347627094814,1.2147126
1978-01,0.823942862805866,1.215125889
1978-02,0.821021051783311,1.226707886
1978-03,0.813113637945869,1.23667483
1978-04,0.81104210175966,1.226091223
1978-05,0.82175000147386,1.219854351
1978-06,0.813168181614442,1.239526007
1978-07,0.800761909711929,1.259858394
1978-08,0.78735000166026,1.270809507
1978-09,0.785330000519753,1.281065848
1978-10,0.764736365188252,1.348781378
1978-11,0.778559091416272,1.272410329
1978-12,0.778887502849102,1.302795801
1979-01,0.773624995350838,1.285429657
1979-02,0.776664702331319,1.289158181
1979-03,0.776554546572945,1.286819113
1979-04,0.782564997673035,1.272685623
1979-05,0.787039129630379,1.268922813
1979-06,0.782957142307645,1.291088906
1979-07,0.767557141326723,1.300508501
1979-08,0.769130429495936,1.300305574
1979-09,0.766405552625656,1.31774876
1979-10,0.769843474678371,1.285760207
1979-11,0.773221433162689,1.308044475
1979-12,0.763143748044968,1.317332141
1980-01,0.757311109039519,1.315737538
1980-02,0.761310517787933,1.303780966
1980-03,0.783528572037106,1.251188631
1980-04,0.788161910715557,1.294749791
1980-05,0.766561902704693,1.311337829
1980-06,0.757280951454526,1.324380523
1980-07,0.753081817518581,1.311991605
1980-08,0.761525005102158,1.315287589
1980-09,0.758660000562668,1.312439301
1980-10,0.764404548840089,1.290039606
1980-11,0.780266662438711,1.276715269
1980-12,0.789352380094074,1.275412598
1981-01,0.78850555088785,1.244167964
1981-02,0.810663157387784,1.223286483
1981-03,0.813995450735092,1.228516322
1981-04,0.825542101734563,1.198580882
1981-05,0.848054996132851,1.17015177
1981-06,0.865314999222755,1.150602342
1981-07,0.880624997615814,1.127230509
1981-08,0.89071904477619,1.13270808
1981-09,0.874171432994661,1.144596932
1981-10,0.867138099102747,1.151171894
1981-11,0.857469999790192,1.180721186
1981-12,0.858972730961713,1.163954654
1982-01,0.867015785292575,1.147842058
1982-02,0.882710000872612,1.126887538
1982-03,0.890113042748493,1.113089939
1982-04,0.893911761396072,1.129675446
1982-05,0.881290006637573,1.124100721
1982-06,0.907413639805534,1.092239639
1982-07,0.916186362504959,1.092084572
1982-08,0.919947621368227,1.083095054
1982-09,0.925871431827545,1.072340062
1982-10,0.932973682880402,1.062371853
1982-11,0.937245452945883,1.079528895
1982-12,0.914338094847543,1.103107455
1983-01,0.913552377905164,1.086448726
1983-02,0.918340003490448,1.089942016
1983-03,0.921313638036901,1.0786672
1983-04,0.923868414602782,1.081630668
1983-05,0.923789466682233,1.077330806
1983-06,0.935790476344881,1.068353241
1983-07,0.940820002555847,1.055631797
1983-08,0.952230430167654,1.044604618
1983-09,0.951622727242383,1.056836678
1983-10,0.941380949247451,1.05927715
1983-11,0.950889474467227,1.050574665
1983-12,0.959038095814841,1.046955977
1984-01,0.965468181805177,1.034094083
1984-02,0.955459994077682,1.060130609
1984-03,0.939900005405599,1.064203392
1984-04,0.945726319363243,1.04712042
1984-05,0.960786367004568,1.041395471
1984-06,0.951828559239705,1.031214874
1984-07,0.980649996887554,1.013325227
1984-08,0.983930432278177,1.016632101
1984-09,0.994673688160746,0.999000999
1984-10,0.992778264957926,0.996234236
1984-11,1.00223182277246,0.989344757
1984-12,0.987615789237775,0.98020957
1985-01,0.975399998101321,0.97499147
1985-02,0.961894997954369,0.959416675
1985-03,0.963747620582581,0.991276765
1985-04,0.990113634954799,0.991168687
1985-05,0.989249996163628,0.992950055
1985-06,1.0029699921608,0.998282953
1985-07,0.980621739574101,1.03736592
1985-08,0.967859089374542,1.035368177
1985-09,0.972935003042221,1.059400591
1985-10,0.93888261007226,1.071650556
1985-11,0.926129993796349,1.093182911
1985-12,0.91770000684829,1.098418278
1986-01,0.910454541444778,1.111148149
1986-02,0.886299992862501,1.155842204
1986-03,0.870425003767014,1.138265056
1986-04,0.869795449755409,1.1759587
1986-05,0.85606666973659,1.143144562
1986-06,0.858676186629704,1.177565031
1986-07,0.841182602488476,1.203706936
1986-08,0.827461904003507,1.206884067
1986-09,0.826368180188266,1.213415522
1986-10,0.825552170691283,1.186619677
1986-11,0.835264998674393,1.210302091
1986-12,0.828619051547278,1.223196702
1987-01,0.800571427458808,1.26758778
1987-02,0.791599997878075,1.264190539
1987-03,0.787890908392993,1.285627965
1987-04,0.774236372926018,1.306267471
1987-05,0.765990470136915,1.286587327
1987-06,0.777504767690386,1.278020602
1987-07,0.7877363670956,1.267218329
1987-08,0.788580948398227,1.293125744
1987-09,0.77447726780718,1.279639653
1987-10,0.77199091965502,1.321091221
1987-11,0.741971436001006,1.373796211
1987-12,0.723072732036764,1.418661068
1988-01,0.725100004673004,1.366418889
1988-02,0.737299996614456,1.361007145
1988-03,0.729559091004458,1.387289652
1988-04,0.697105000168085,1.384178836
1988-05,0.726428571201506,1.364833695
1988-06,0.742713630199432,1.31061599
1988-07,0.763634994626045,1.296478764
1988-08,0.773978261843972,1.288178387
1988-09,0.77335000038147,1.290389181
1988-10,0.758733334995451,1.345913135
1988-11,0.737140907482667,1.366362879
1988-12,0.737590480418432,1.345695792
1989-01,0.753680952957698,1.310925251
1989-02,0.759300002455711,1.321492758
1989-03,0.766269567220107,1.292707835
1989-04,0.769380006194115,1.295655667
1989-05,0.790250000628558,1.243626415
1989-06,0.806077271699905,1.246385482
1989-07,0.786799995672135,1.287498391
1989-08,0.793099999427795,1.246525311
1989-09,0.801942856538863,1.279803422
1989-10,0.786104758580526,1.277824631
1989-11,0.783057150386629,1.287713921
1989-12,0.768299996852875,1.31416406
1990-01,0.758504545146769,1.325591877
1990-02,0.753704997897148,1.316811735
1990-03,0.768236366185275,1.300829929
1990-04,0.768570005893707,1.302473397
1990-05,0.757995242164249,1.312008817
1990-06,0.760710003972054,1.323872061
1990-07,0.745176193260011,1.365635157
1990-08,0.72598694977553,1.385943758
1990-09,0.718999991814295,1.39256371
1990-10,0.700169565884963,1.430778916
1990-11,0.692027273503217,1.426757408
1990-12,0.701036842245805,1.422657239
1991-01,0.703350002115423,1.434761399
1991-02,0.694075000286102,1.420535258
1991-03,0.723411890864372,1.346311779
1991-04,0.739841807456244,1.340806093
1991-05,0.744862638768696,1.340842049
1991-06,0.757965874671936,1.314509556
1991-07,0.754746183105137,1.334009231
1991-08,0.748678085478869,1.336987767
1991-09,0.738781437987373,1.367989056
1991-10,0.734209415705308,1.366512251
1991-11,0.722017963727315,1.380719631
1991-12,0.710272726558504,1.430430989
1992-01,0.708198512142355,1.397331098
1992-02,0.719239351153374,1.380910296
1992-03,0.732074098153548,1.371742112
1992-04,0.729519937719618,1.369750431
1992-05,0.722605413198471,1.396316517
1992-06,0.7085971317508,1.431167976
1992-07,0.692709002805793,1.444168448
1992-08,0.686717166787102,1.482865489
1992-09,0.686456479809501,1.472840815
1992-10,0.697112468155948,1.405935861
1992-11,0.720687298547654,1.378960374
1992-12,0.719997706738385,1.375005156
1993-01,0.726282069557591,1.381883507
1993-02,0.729061380812996,1.376102602
1993-03,0.724420316841291,1.397721714
1993-04,0.708233441625323,1.423388262
1993-05,0.706307579489315,1.428471436
1993-06,0.709431549906731,1.40360333
1993-07,0.719177731058814,1.390721938
1993-08,0.713519616560502,1.407580383
1993-09,0.705721378326416,1.41840149
1993-10,0.710607083070846,1.392930011
1993-11,0.71971440857107,1.383885719
1993-12,0.721786374395544,1.373558469
1994-01,0.727934369444847,1.380673879
1994-02,0.720953446626663,1.399296154
1994-03,0.713831326235896,1.412596975
1994-04,0.712023723125458,1.42138127
1994-05,0.707104547457261,1.417333995
1994-06,0.700430645184083,1.448368558
1994-07,0.68661040635336,1.443268021
1994-08,0.687465221985527,1.447701773
1994-09,0.68174545602365,1.467381575
1994-10,0.676857139383044,1.484538531
1994-11,0.679556049051739,1.45674063
1994-12,0.688542635817277,1.459847621
1995-01,0.681233329905404,1.476703525
1995-02,0.677029991149902,1.494395271
1995-03,0.651382606962453,1.560498173
1995-04,0.633977777428097,1.57303194
1995-05,0.642863483532615,1.575910009
1995-06,0.637704090638594,1.568757873
1995-07,0.641919496655464,1.55953688
1995-08,0.662286360155452,1.492492761
1995-09,0.674247622489929,1.506319008
1995-10,0.66705000129613,1.494553846
1995-11,0.66834762266704,1.48614909
1995-12,0.6733736835028,1.486484879
1996-01,0.680986363779415,1.451688532
1996-02,0.682314276695251,1.468683267
1996-03,0.684095001220703,1.461208566
1996-04,0.688671427113669,1.45005503
1996-05,0.692452631498638,1.442185661
1996-06,0.692745009064674,1.44334093
1996-07,0.689730436905571,1.465540741
1996-08,0.685809090909091,1.457655827
1996-09,0.690976190476191,1.439374966
1996-10,0.694660869565217,1.446229896
1996-11,0.688095238095238,1.444616996
1996-12,0.69516,1.437955113
1997-01,0.705908181818182,1.394659292
1997-02,0.721669,1.384939887
1997-03,0.7259,1.386887533
1997-04,0.728966666666667,1.365526998
1997-05,0.722355,1.391794259
1997-06,0.7189,1.388138908
1997-07,0.725295652173913,1.358616276
1997-08,0.7379,1.363575623
1997-09,0.735145454545455,1.365211942
1997-10,0.730286956521739,1.383619604
1997-11,0.727547368421053,1.361839355
1997-12,0.737665,1.349250896
1998-01,0.7441,1.345360859
1998-02,0.739085,1.350234671
1998-03,0.744581818181818,1.335885766
1998-04,0.74498,1.346656253
1998-05,0.74283,1.335364868
1998-06,0.749431818181818,1.331543739
1998-07,0.751326086956522,1.329488453
1998-08,0.754219047619048,1.342220623
1998-09,0.732990909090909,1.371322627
1998-10,0.71235,1.408349541
1998-11,0.717838095238095,1.380165095
1998-12,0.713336363636363,1.408024331
1999-01,0.71189,1.38977487
1999-02,0.72375,1.365564292
1999-03,0.733297616310297,1.357841467
1999-04,0.73806054138698,1.351225359
1999-05,0.741217162393489,1.341959449
1999-06,0.746136965309313,1.335873274
1999-07,0.747450363623866,1.364208091
1999-08,0.733094414255341,1.369855508
1999-09,0.727018151353619,1.387692005
1999-10,0.719661904761905,1.380719631
1999-11,0.726195,1.369626612
1999-12,0.728290476190476,1.37251215
2000-01,0.729205,1.352876079
2000-02,0.743261904761905,1.339279735
2000-03,0.744856521739131,1.346873906
2000-04,0.7461,1.319209002
2000-05,0.763065217391304,1.320015259
2000-06,0.752,1.337279198
2000-07,0.755261904761905,1.313345959
2000-08,0.764695652173913,1.304798265
2000-09,0.773005,1.297890539
2000-10,0.776745454545454,1.279343339
2000-11,0.779436363636364,1.281965818
2000-12,0.77314,1.30290783
2001-01,0.767686363636364,1.297789475
2001-02,0.773015,1.292475595
2001-03,0.780072727272727,1.260650924
2001-04,0.78919,1.265792342
2001-05,0.791939130434783,1.254225171
2001-06,0.799480952380952,1.245648017
2001-07,0.799618181818182,1.25873721
2001-08,0.785182608695652,1.288226511
2001-09,0.77678,1.289008623
2001-10,0.781695652173913,1.278076138
2001-11,0.787640909090909,1.266077603
2001-12,0.791138888888889,1.256729788
2002-01,0.797990909090909,1.242043161
2002-02,0.80346,1.241625238
2002-03,0.800066666666667,1.246912333
2002-04,0.796120636363636,1.267706693
2002-05,0.783595652173913,1.290658985
2002-06,0.77005,1.330464851
2002-07,0.751473913043478,1.322483677
2002-08,0.757195454545455,1.327513514
2002-09,0.755961904761905,1.322693586
2002-10,0.758921739130435,1.321634227
2002-11,0.751238095238095,1.324077151
2002-12,0.748142105263158,1.359523188
2003-01,0.732927272727273,1.376542071
2003-02,0.7294,1.370847019
2003-03,0.730009523809524,1.373788662
2003-04,0.730404545454545,1.38391257
2003-05,0.710768181818182,1.419952318
2003-06,0.706533333333333,1.400858446
2003-07,0.714908695652174,1.391947306
2003-08,0.721676190476191,1.377266292
2003-09,0.717963636363637,1.42979288
2003-10,0.698313043478261,1.431778613
2003-11,0.697955,1.448779838
2003-12,0.682609523809524,1.485970212
2004-01,0.67032380952381,1.481312502
2004-02,0.668165,1.480073767
2004-03,0.6789,1.48051202
2004-04,0.683509090909091,1.451831849
2004-05,0.689457142857143,1.468819172
2004-06,0.682136363636364,1.466221913
2004-07,0.67875,1.457755698
2004-08,0.682631818181818,1.460732587
2004-09,0.682863636363636,1.468993945
2004-10,0.676752380952381,1.498778496
2004-11,0.661659090909091,1.535904848
2004-12,0.649721739130435,1.553007243
2005-01,0.655347619047619,1.520493978
2005-02,0.65927,1.531989472
2005-03,0.655326086956522,1.510825062
2005-04,0.662009523809524,1.516780906
2005-05,0.666840909090909,1.474945833
2005-06,0.681109090909091,1.456613316
2005-07,0.689461904761905,1.451855035
2005-08,0.681865217391304,1.459836965
2005-09,0.681968181818182,1.449464423
2005-10,0.691885714285714,1.445797068
2005-11,0.700354545454545,1.424136261
2005-12,0.698622727272727,1.429265643
2006-01,0.691181818181818,1.445397925
2006-02,0.69685,1.435027
2006-03,0.694913043478261,1.440845373
2006-04,0.68945,1.471062004
2006-05,0.671826086956522,1.494180912
2006-06,0.676590909090909,1.479368724
2006-07,0.676809523809524,1.483864458
2006-08,0.672521739130435,1.488524961
2006-09,0.675047619047619,1.47637432
2006-10,0.678727272727273,1.480038718
2006-11,0.671681818181818,1.507727101
2006-12,0.663047619047619,1.50440188
2007-01,0.669038972149212,1.490153069
2007-02,0.667918758202961,1.504716534
2007-03,0.663194697128889,1.510186206
2007-04,0.65790409957762,1.524183457
2007-05,0.659029984626968,1.512857015
2007-06,0.661713873844066,1.515569445
2007-07,0.654031105102224,1.531224735
2007-08,0.653860101093491,1.53262812
2007-09,0.647977120525065,1.5566504
2007-10,0.641626297335286,1.571884643
2007-11,0.6303321139925,1.590179054
2007-12,0.634944260866908,1.580248162
2008-01,0.631180194725932,1.595265253
2008-02,0.630713520738076,1.610554933
2008-03,0.612685230391107,1.644498823
2008-04,0.611064232851136,1.623779932
2008-05,0.615850839025754,1.620687755
2008-06,0.617645723266821,1.633615894
2008-07,0.613014500807982,1.620882149
2008-08,0.631010009319918,1.569875964
2008-09,0.642863783548872,1.557222476
2008-10,0.660235956521739,1.488296778
2008-11,0.674158708893597,1.487969026
2008-12,0.657618272727273,1.540269578
2009-01,0.662412238095238,1.49192273
2009-02,0.67312175,1.46736435
2009-03,0.674302727272727,1.495074477
2009-04,0.670146272727273,1.497831141
2009-05,0.657614190476191,1.548049922
2009-06,0.647291227272727,1.552226203
2009-07,0.644368739130435,1.553330496
2009-08,0.640941571428571,1.566062793
2009-09,0.634237272727273,1.584374267
2009-10,0.629102727272727,1.589890838
2009-11,0.624943095238095,1.6101815
2009-12,0.632078913043478,1.567690525
2010-01,0.638953238095238,1.554192356
2010-02,0.6501584,1.532583491
2010-03,0.654692130434783,1.518240905
2010-04,0.659473954545455,1.51111729
2010-05,0.675897238095238,1.474328259
2010-06,0.681076227272727,1.478896152
2010-07,0.665016,1.518515257
2010-08,0.658866409090909,1.508912391
2010-09,0.647829818181818,1.556187714
2010-10,0.637056714285714,1.571785816
2010-11,0.640517636363636,1.525776468
2010-12,0.651244217391304,1.540034743
2011-01,0.646513857142857,1.561936239
2011-02,0.639842,1.573049262
2011-03,0.63287,1.585504682
2011-04,0.626714869565217,1.620958343
2011-05,0.625911181818182,1.600768369
2011-06,0.626607545454545,1.600448125
2011-07,0.627003428571429,1.598999666
2011-08,0.622703260869565,1.609360038
2011-09,0.634667318181818,1.561624027
2011-10,0.635839428571429,1.585901966
2011-11,0.638774090909091,1.551556677
2011-12,0.646945954545455,1.535265824
2012-01,0.651220818181818,1.551084984
2012-02,0.64586319047619,1.556023054
2012-03,0.649057181818182,1.549085884
2012-04,0.64812780952381,1.550546257
2012-05,0.653478260869565,1.51025691
2012-06,0.659871666666667,1.517547401
2012-07,0.6637025,1.508332026
2012-08,0.661049695652174,1.522014417
2012-09,0.65048395,1.54218889
2012-10,0.649213956521739,1.540570936
2012-11,0.653857136363636,1.534811049
2012-12,0.649912666666667,1.53691989
2013-01,0.651186304347826,1.541335536
2013-02,0.65490695,1.514830188
2013-03,0.665264095238095,1.499196431
2013-04,0.664789782608696,1.508998915
2013-05,0.667003217391304,1.498767264
2013-06,0.660595,1.503958419
2013-07,0.665323913043478,1.51325765
2013-08,0.658270454545454,1.515275492
2013-09,0.656711904761905,1.5340835
2013-10,0.649560869565217,1.538040352
2013-11,0.653533333333333,1.5352069
2013-12,0.650011363636363,1.539999168
2014-01,0.651195652173913,1.53420118
2014-02,0.649125,1.547403148
2014-03,0.646133333333333,1.545628499
2014-04,0.645918181818182,1.549690837
2014-05,0.646470454545455,1.540471261
2014-06,0.648811904761905,1.54589133
2014-07,0.648973913043478,1.531306802
2014-08,0.655195238095238,1.518383832
2014-09,0.666884090909091,1.482584085
2014-10,0.672734782608696,1.478327716
2014-11,0.6816325,1.464240323
2014-12,0.686986956521739,1.448805026
2015-01,0.702940909090909,1.409802924
2015-02,0.70797,1.407394167
2015-03,0.722470454545455,1.379491106
2015-04,0.722140909090909,1.406416353
2015-05,0.712364285714286,1.390501484
2015-06,0.711720454545455,1.406392617
2015-07,0.716165217391304,1.394700139
2015-08,0.71317619047619,1.403800368
2015-09,0.711552272727273,1.40373534
2015-10,0.711131818181818,1.396874354
2015-11,0.724221428571429,1.37216562
2015-12,0.721341304347826,1.385730578
2016-01,0.724116666666667,1.38049662
2016-02,0.717657142857143,1.38131468
2016-03,0.716282608695652,1.408819775
2016-04,0.709716666666667,1.417329977
2016-05,0.708922727272727,1.402878707
2016-06,0.71035,1.398843995
2016-07,0.719488095238095,1.393380606
2016-08,0.714765217391305,1.394342317
2016-09,0.714818181818182,1.395813676
2016-10,0.724652380952381,1.373849058
2016-11,0.733,1.353762512
2016-12,0.742618181818182,1.34433176
2017-01,0.739829545454545,1.358828581
2017-02,0.73774,1.353892644
2017-03,0.737813043478261,1.356848421
2017-04,0.7346125,1.371023689
2017-05,0.727102173913043,1.384320631
2017-06,0.7225,1.391387589
2017-07,0.716471428571428,1.407748813
2017-08,0.708521739130435,1.413389605
2017-09,0.704228571428571,1.413295721
2017-10,0.70945,1.404685751
2017-11,0.709597727272727,1.41541815
2017-12,0.706811904761905,1.424134233
2018-01,0.695178260869565,1.457122707
2018-02,0.689115,1.445886958
2018-03,0.688384090909091,1.453864517
2018-04,0.689511904761905,1.438062642
2018-05,0.702754347826087,1.41665132
2018-06,0.707361904761905,1.406572633
2018-07,0.711477272727273,1.404867303
2018-08,0.716526086956522,1.401388496
2018-09,0.7140025,1.395250845
2018-10,0.718986956521739,1.382126069
2018-11,0.722247727272727,1.38322535
2018-12,0.721883333333333,1.390791569
2019-01,0.717465217391304,1.400697547
2019-02,0.71858,1.397975731
2019-03,0.7189,1.388250679
2019-04,0.720947727272727,1.385759382
2019-05,,1.377619199
2019-06,,1.390211521
2019-07,,1.375417439
2019-08,,1.368339096
2019-09,,1.363306072
2019-10,,1.379390254
2019-11,,1.372900321
2019-12,,1.382825583
2020-01,,1.376951484
2020-02,,1.373281167
2020-03,,1.364798303
2020-04,,1.366402086
2020-05,,1.372018775
2020-06,,1.375695586
2020-07,,1.413068053
2020-08,,1.418912687
2020-09,,1.40757444
2020-10,,1.411639817
2020-11,,1.430093457
2020-12,,1.440268466
2021-01,,1.440801777
2021-02,,1.439271383
2021-03,,1.417207449
2021-04,,1.435987277
2021-05,,1.444667084
2021-06,,1.426423642
2021-07,,1.428771457
2021-08,,1.424255933
2021-09,,1.408871381
2021-10,,1.415380086
2021-11,,1.400795652
2021-12,,1.399593838
2022-01,,1.391782637
2022-02,,1.394863554
