country,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX,MEX
1992-03,,,,,6.5,-0.949150499999995,116.92824498565,2.89353428319493,19.3216583983099,3.06715911090909,32.4306794,,1.01264585330948,13.6227615183691,10.2016325986076,11.9065229822239,,,,,,,,,,,,,,,,,1.27562736976135,19.8632004466548,17.4915465677631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257953611818612,44.3413954732448,8.77652687447051,,,,,,,,,,,,,,,,,,,,,,,,,,13.1544511551674,,1.01770344608482,16.8248534921422,11.9159477202904,13.5942117390124,,0.533311223211947,32.467200830439,8.3354514118982,,,,,1.27562709209389,19.8632043380422,18.0434451600065,,1.0513048883743,17.1207790875526,13.3325233124961,14.8598360296071,,1.24848113202458,19.4767258499116,12.558794994784,,1.25956896368577,19.634307435534,14.4126984406422,,,,,,122.87846124142,,11.73,,12.36,16.6,1.44055163194304,25.908175603378,12.0155817988899,12.0155817988899,86.8645299867206,,,,,,,,,,,,,,,,,,,100.07488370558,-7.121611759,99.2640848291315,-0.949150499999995,,,99.5210840351522,-0.32212315524838,100.9724976495,116.92824498565,,,,,100.478912302582,4.17219240624224,101.731038563314,5.03531254665351,100.13172628442,100.079497796557,3.32419216506907,56.2430016611864,101.136087694788,101.757305680155,56.1690123082775,,,,,,,,,,,,,,,,,2.7,2.7,,,,,2.7,2.7,1.33563437699573,24.6563247319482,2.67566049090013,2.67081503848406,264156.6028,263.989482674056,0.30792867664601,3.48545756715271,3.47500934180386,103351.3484,,,,,,,1.21657896866793,12.9728934012585,12.6865027483198,,,,1.06491382053532,13.5622038875697,13.9932488319495,0.99079826814297,13.8032105974792,13.4142499963626,2.8784648187633,6.8660022148394,71.9757160454362,68.8163672228459,28.1272408037715,29.7769257668737,4.46058091286309,72.8024102259487,71.4978484680772,68.9844683320378,93.4958849852828,90.2481865277965,4.11946446961894,7.7825159914712,64.9979508128923,61.5723139445486,4.48817061238908,29.9616179670342,84.005329072666,85.5927838239977,81.3874861566078,82.9620884262404,5.22858973993121,148.516221434864,4.17219240624224,4.043384,3.72396035126072,3.8916799373736,8.3695851615163,12.401702074504,11.4219789200335,5.217605,5.03531254665351,6.78130079763247,32.9274218049651,16.0032247128748,15.4441047537432,-1.174221,-1.31135219539279,-3.60152263837078,-4.02212583370963
1992-04,,,,,8.3,12.98290924,117.404606472293,2.60067882345565,19.34424790775,3.0707450153,32.4786047,,0.757616329919385,13.2342272498294,10.2789218330931,11.9967287446628,,,,,,,,,,,,,,,,,0.998817913524167,19.1685208480516,17.6662552682343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.159289826019643,45.5445495551187,8.79050698885943,,,,,,,,,,,,,,,,,,,,,,,,,,13.2726108446109,,0.891440629345183,16.644375410827,12.0221713196406,13.7153960656932,,-0.255087482502322,33.0635147633447,8.31418871873638,,,,,0.998815205987502,19.1685218647078,18.2236658339487,,1.01482139980924,16.9901772723638,13.4678246122059,15.0106368256121,,1.11781229135506,20.4048003644807,12.6991787488818,,1.06919994218941,19.8970258379918,14.5667990040375,,,,,,116.548775667954,,11.86,,11.82,15.75,3.88205620025594,30.0222580221564,12.4820334371105,12.4820334371105,90.79879952128,,,,,,,,,,,,,,,,,,,100.093790017625,-4.221069187,99.7891628993602,12.98290924,,,99.5948738878792,-0.703313341570811,100.998692488608,117.404606472293,,,,,100.466671049442,4.17566423249354,101.790376860634,5.08386489023033,100.419326700411,100.249208208026,3.48024053431975,56.5496300742263,101.204350923492,101.866956741487,56.3134925639715,,,,,,,,,,,,,,,,,2.7,2.7,,,,,2.7,2.7,1.15102823568432,22.5405524743822,2.70642172399486,2.70155687369991,269462.5656,268.68381940362,1.62031564472123,3.48374199183194,3.53131546182463,105388.2311,,,,,,,1.32610075403027,13.307650401115,12.8547385569254,,,,0.983536907059905,13.8284782053654,14.1308775987084,1.03536575507582,14.0773889801369,13.5531365471252,-1.86528497409324,2.60021668472374,65.6643716457869,67.5327458653214,28.6323742137035,30.0910283593512,-3.1777557100298,70.4889274779543,65.275660972709,66.7923104505828,89.6404036644072,91.452731111843,-2.5717111770524,3.57518401682441,58.6662580292609,59.9888518648668,-2.65822272006241,20.1349996505229,76.8832891802356,83.3175369976543,73.2865419472573,76.7986017548172,0.0832134741942162,106.734089747396,4.17566423249354,3.701545,3.75677418253159,0.881154152453772,7.50807262591636,11.3665008576586,11.5360955946166,4.945608,5.08386489023033,0.964236939156644,26.5244294724469,15.1867011136278,15.6112527701335,-1.244063,-1.32709070769875,-3.82020025596916,-4.07515717551687
1992-05,,,,,10.7,11.404347304,116.165423476361,3.17886820241324,19.5442563162912,3.10249475436842,32.1188139,,-0.257332632879325,11.5728872731194,10.2524708129084,11.9658572467248,,,,,,,,,,,,,,,,,1.06517273650447,18.8043154173457,17.8544314029128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.357665225734162,45.7885128146154,8.82194757552431,,,,,,,,,,,,,,,,,,,,,,,,,,13.3629207020867,,0.659336570942067,16.2767784263805,12.1014378917723,13.8058266878039,,0.0638297846603138,33.8879315811537,8.3194956474918,,,,,1.06517443553961,18.8043185220872,18.4177796636301,,1.02962123427075,17.0585921590674,13.6064921942075,15.1651895297679,,0.940822259099912,21.3200003290673,12.8186554492742,,0.991586877572996,20.2795072610501,14.711241471444,,,,,,119.438414734102,,13.1,,12.99,15.56,0.836129695262448,26.8649188429536,12.5863994252508,12.5863994252508,90.5917327036716,,,,,,,,,,,,,,,,,,,100.035704946966,-3.145861512,100.051198398027,11.404347304,,,99.688986632317,-0.256183714138331,100.989958891877,116.165423476361,,,,,100.422440828789,4.18047158909026,101.807317762161,5.18144878911159,100.528379777688,100.313559445325,3.51610515177763,56.7550601022794,101.274923804068,101.980317791109,56.4567540308413,,,,,,,,,,,,,,,,,2.9,2.9,,,,,2.9,2.9,1.63971332071799,20.949845870771,2.75552551419417,2.74585466162474,273838.2882,272.723797764132,2.7871421226216,3.58644629558377,3.62973824254379,109505.2063,,,,,,,1.05706851692263,13.4036916796116,12.9906219511434,,,,0.62204414235756,13.3443234253289,14.2187778950749,0.744397979125644,13.6889373301553,13.6540258216902,6.65258711721225,5.64853556485358,73.1842789354756,72.0254206166574,29.7620910413149,29.8083360261214,2.25641025641026,72.0794468672004,69.3775652711541,68.2994189940832,93.0605229975125,91.452731111843,1.92893401015228,5.13089005235601,61.8380443239583,61.1459972307881,-4.74929628037945,12.7210832081944,78.238213842698,79.3605403121209,86.6801030400501,87.6973679530423,0.115127949208797,81.3315713232866,4.18047158909026,3.756704,3.79899360663843,1.12382118422647,7.23845608020505,11.6551544537149,11.7863577364749,5.070167,5.18144878911159,1.91948253913645,29.9464964950644,15.7301665212719,16.0754176882473,-1.313463,-1.38245518247316,-4.07501206755701,-4.28905995177243
1992-06,,,,,12.1,9.576463393,115.219868077433,3.32350986522081,19.6515246408789,3.11952274504545,32.0280822,,0.0855338502289127,10.3471926357668,10.2612401459382,11.9760921051408,,,,,,,,,,,,,,,,,1.06698343063419,18.6327177497523,18.0449352276159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.469972803279815,46.0824617555361,8.86340832984888,,,,,,,,,,,,,,,,,,,,,,,,,,13.4574584142482,,0.676839406570757,15.8481835155141,12.1833451921855,13.8992699632298,,0.721632453290496,34.6266652726698,8.37953182803419,,,,,1.06698457259539,18.6327178444524,18.6142945312556,,0.88536324182591,16.8760504207715,13.7269590745969,15.2994565434177,,0.949275794243622,21.9466696591848,12.9403398426016,,0.997363374233558,20.5697662674544,14.8579660057752,,,,,,122.190451939956,,14.84,,14.42,16.01,0.61101690517749,23.7727844604277,12.6633044534922,12.6633044534922,89.2457983892171,,,,,,,,,,,,,,,,,,,99.8809733771323,-7.590865105,100.042900627132,9.576463393,,,99.697578303689,0.05141946799251,100.970595498294,115.219868077433,,,,,100.352201914442,3.95215854422616,101.773485264896,5.2620351314855,100.412737819331,100.245320168729,3.20155878723754,56.8323710892991,101.328381008692,102.066185971302,56.5987665743719,,,,,,,,,,,,,,,,,2.7,2.8,,,,,2.7,2.8,1.06880608254947,19.5989234706257,2.77814882950154,2.77520252326615,273923.1545,274.470416947295,1.98122325208852,3.67140886899681,3.70165146059502,110479.0363,,,,,,,0.838798855059866,13.011270525554,13.0995871393347,,,,0.579178224713876,12.5398917547298,14.3011299604636,0.63985570502362,12.9333962779702,13.7413918848756,-10.6930693069307,8.67469879518072,64.9930111486554,64.3236924715099,30.8942584477281,30.2166693963423,0.20060180541624,72.2240395389501,69.4424432377277,68.4364288616741,90.4853873948181,91.1747592847554,1.69322709163344,6.57620041753651,63.625254487438,62.1813378213493,-0.378727544388217,13.9186107108077,75.5283645177733,79.0599800865836,83.0616812932069,82.8952297442611,-5.46141840695506,59.3279252596074,3.95215854422616,4.118518,3.90234660819687,2.72053633830386,9.83984914109415,12.8478105768791,12.1734590033211,5.546097,5.2620351314855,1.55528589886385,29.4883970783111,17.3011757377283,16.4150382778972,-1.427579,-1.35968852328863,-4.45336516084924,-4.24157927457614
1992-07,,,,,11.9,1.770288111,114.886202803592,2.78501117386816,19.6254986530615,3.11539132713043,32.1124192,,0.12609207985629,9.64982214701722,10.2741787570573,11.9911930087617,,,,,,,,,,,,,,,,,1.02323690483869,18.3776095978908,18.2295776643191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.272658765265827,46.2835311136044,8.88757518956151,,,,,,,,,,,,,,,,,,,,,,,,,,13.5386491590744,,0.631412975017262,15.5584620788626,12.2602724145201,13.9870317572103,,0.518331555885971,35.2131394660804,8.4229655857344,,,,,1.02323644512765,18.3776098953679,18.8047627769028,,0.817827937763857,16.6959646214994,13.8392219809144,15.4245797733558,,0.986942681237461,22.0246037942333,13.0680535796054,,1.00177999739923,20.506534284133,15.0068101372414,,,,,,123.566470542884,,16.99,,16.5,18.07,1.3943960905783,24.1141204594834,12.8398810757297,12.8398810757297,91.1093997476926,,,,,,,,,,,,,,,,,,,99.6516284287747,-6.624824066,99.8679699871889,1.770288111,,,99.5481310627136,-0.352663034157851,100.967121791455,114.886202803592,,,,,100.269614633832,3.67336552183857,101.692099445747,5.25412567943987,100.112609247275,100.068217005364,2.74493780408806,56.8034027808794,101.351031018778,102.102568628441,56.739508847059,,,,,,,,,,,,,,,,,3.1,2.8,,,,,3.1,2.8,2.12784883324081,19.9424320335759,2.82634744696819,2.83425463777754,283341.5027,284.367263477431,1.10043108884806,3.68065945763455,3.74238558406821,110059.485,,,,,,,0.603011396181135,12.1770844599828,13.1785791426376,,,,0.687551997387562,12.1025243404693,14.3994576651558,0.731332154434199,12.4866552515665,13.8418871021966,8.2039911308204,9.90990990990992,70.6328525571698,69.6008024968887,31.3793787974458,29.996797581608,1.70170170170171,73.4530772488221,70.7752846735136,69.6010127361971,94.2733700153355,93.4911911771526,1.17531831537711,6.16649537512848,63.8183774836963,62.9121664735101,0.565809138440922,10.6755619226762,79.4541718731129,79.5073086787631,86.9501345136951,85.4262039885181,-7.05419631494509,38.5582132155693,3.67336552183857,3.857904,3.9034092146873,0.0272299361671813,7.82466245957401,12.0188806625018,12.1606472136778,5.478773,5.25412567943987,-0.150311654103205,24.1873219120513,17.0685218875164,16.3686575733802,-1.620869,-1.35071646475257,-5.04964122501457,-4.20801035970243
1992-08,,,,,11.0,-12.135339538,115.959322346534,1.3903329145671,19.4491965403442,3.08740477338095,32.4569945,,-0.101751242396327,9.26141443575546,10.263724652526,11.9789918208971,,,,,,,,,,,,,,,,,0.972822672649032,18.2380189371703,18.4069191289657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0557596837249675,46.2945096476292,8.89253087337803,,,,,,,,,,,,,,,,,,,,,,,,,,13.6163779051019,,0.61434048392021,15.464793049929,12.3355922314014,14.0729597557936,,0.474105803166143,35.6692056373169,8.46289935437506,,,,,0.972819974473819,18.2380185553627,18.987699265349,,0.875465783253586,16.676214350426,13.9603796340258,15.5596166914822,,0.882559330716958,22.0599055316096,13.1833869058153,,0.919466778856945,20.4668410734679,15.1447927710195,,,,,,117.924794270881,,17.29,,17.95,19.54,2.23166294657404,24.8234627340766,13.126423944081,13.126423944081,89.8669988420423,,,,,,,,,,,,,,,,,,,99.3655098645765,-11.278182182,99.7074440419266,-12.135339538,,,99.2997645153997,-0.557528862699615,100.998205632753,115.959322346534,,,,,100.191718427822,3.36898693386452,101.578524362192,5.16293702916924,99.756618757541,99.8581502282217,2.43726115298898,56.7405359099823,101.3337838565,102.07486455284,56.8789686505819,,,,,,,,,,,,,,,,,2.5,2.6,,,,,2.5,2.6,1.51821022078284,18.9091556064114,2.8553797485073,2.87728458137129,279647.389,282.954747729089,0.691387505941282,3.6340189644752,3.7682599704206,107684.4215,,,,,,,0.327513993342737,11.8058990464771,13.2217408334534,,,,0.453915908051183,11.8749425945699,14.464819094171,0.527588055899431,12.2566551066273,13.9149152452588,-0.102459016393447,10.4190260475651,68.6857432473846,69.5294901992485,32.9596251124577,31.2532079515182,-1.77165354330709,72.1517432030752,67.9739540999188,68.3679239278786,94.3404057616447,93.0279047986731,-2.80735721200388,3.50515463917527,60.4689424012736,61.1459972307881,-5.23271341601794,-1.84620277951228,72.3668736386944,75.3469190708146,84.681870135077,84.8836304607372,-8.28609584764931,24.7536509307216,3.36898693386452,3.858392,4.00395644932038,2.57588249407082,12.4302646185528,11.9124178783749,12.3618342540412,4.992936,5.16293702916924,-1.73556279073157,22.775271456558,15.4152144395856,15.9400764285224,-1.134544,-1.15898057984886,-3.50279656121072,-3.57824217448119
1992-09,,,,,11.1,18.76148066,116.589194349782,1.08531955483416,19.4591856279116,3.08899046133333,32.0892337,,0.171352008088521,9.14944121895854,10.2813117508228,11.999518063931,,,,,,,,,,,,,,,,,0.837338396095023,17.7555425038542,18.5610473303707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0733355700843941,45.8034047238812,8.8860094851671,,,,,,,,,,,,,,,,,,,,,,,,,,13.7377463141913,,0.869875488038159,15.3203806620925,12.4428965245267,14.1953769831507,,0.3042080783541,35.7825972747555,8.48864417787404,,,,,0.837338325113038,17.7555422333513,19.1466905483549,,1.14930653045423,16.4941946255569,14.1208271888359,15.738444382231,,2.02134743312818,22.3748346883192,13.4498689586354,,1.53695185166535,20.4550109579893,15.3775609439446,,,,,,119.025609153223,,18.63,,19.26,20.16,2.91785648846057,27.582031786754,13.5094341568362,13.5094341568362,92.869467697364,,,,,,,,,,,,,,,,,,,99.0676895426578,-10.731906967,99.6774004852057,18.76148066,,,99.0268636598793,-0.454217665241862,101.069718197281,116.589194349782,,,,,100.133952771512,3.00816182308556,101.448962231232,5.32576016228326,99.458400268395,99.6821741875532,2.384651510713,56.7083386117079,101.27330483189,101.977717239963,57.0171433068265,,,,,,,,,,,,,,,,,2.8,2.4,,,,,2.8,2.4,0.767400262468824,18.701267931555,2.85916104478474,2.89936487080071,284087.0525,288.720894080473,0.0321672400071734,3.56923929418181,3.76947211564938,106178.0032,,,,,,,0.46464342889027,11.1646452322325,13.283174783421,,,,0.380385907508013,11.3564124339586,14.5198412275518,0.390425673694039,11.7517237923661,13.9692426468491,2.87179487179487,16.4924506387921,70.4985519589428,71.5262345331756,32.9059008848806,31.033336136784,1.90380761523046,73.5253735846969,69.130796067777,69.6695176699926,88.6719037936974,90.61881563058,1.79282868525897,5.36082474226806,61.812517972087,62.2422402090294,5.49534844221745,13.3002757155406,72.227907006647,79.4874948142315,88.0842667030041,89.217135540915,-10.7101962062245,3.88702372059105,3.00816182308556,4.003727,3.96948110754928,-0.861031887021348,7.97554494167079,12.3674745127827,12.2616892776626,5.331744,5.32576016228326,3.15369202053243,22.5291214388551,16.4697063582712,16.451222340642,-1.328017,-1.35627905473398,-4.10223184548851,-4.18953306297945
1992-10,,,,,8.6,3.83388131,116.621535804218,1.80869753870851,19.6785293714993,3.12380953057143,31.927155,,0.463493537455696,8.81860423983182,10.3289649663535,12.0551350546832,,,,,,,,,,,,,,,,,0.694010662051706,17.0016189103592,18.6898629778319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.249338710109797,46.1070806518357,8.90816574659765,,,,,,,,,,,,,,,,,,,,,,,,,,13.8222543949246,,0.720065565828596,14.8153918565574,12.5324935377915,14.297593004746,,1.2962005656549,36.3006079208735,8.59867403172408,,,,,0.694010704854023,17.0016170472997,19.2795706303858,,0.772552446042806,15.8625638036082,14.2299179846847,15.860032119275,,0.848912249710135,21.8659358288755,13.5640465437952,,0.785976395556213,19.8434275889274,15.4984249431762,,,,,,122.603257520835,,19.49,,19.34,21.86,0.818332207302002,25.5166581864449,13.6199862075658,13.6199862075658,92.7659342885598,,,,,,,,,,,,,,,,,,,98.7910216271284,-17.228113647,99.5625743266095,3.83388131,,,98.772904163709,-0.728323140767164,101.18142043617,116.621535804218,,,,,100.104043355077,3.39990060456426,101.298328688599,5.43921508818338,99.1611330031587,99.5067594555344,2.4616161496741,56.6745936585069,101.176068457428,101.821526683755,57.154040037745,,,,,,,,,,,,,,,,,2.8,2.6,,,,,2.8,2.6,2.10634431823235,19.2303697724758,2.9211598387954,2.96043547802165,291871.5537,294.996205129063,2.7979035359435,3.7282697711761,3.87493830925954,117213.2428,,,,,,,0.746051497398649,10.610218340389,13.3822741077948,,,,0.734029263632889,11.0594188431097,14.626421111195,0.631137560045076,11.3095728652046,14.0574077840472,-3.38983050847457,4.08163265306124,71.169983703076,69.101616413407,32.8692364558851,31.5044900255003,-1.6715830875123,72.2963358748249,71.0318506553702,68.5049337954696,93.3051479170551,90.7114729062759,-1.36986301369862,1.20481927710844,63.830561899864,61.3896067815084,29.8749639418188,37.6403766425372,99.1526919658348,103.234355228238,84.897895313993,82.7753026315157,13.0225301867863,11.898744882737,3.39990060456426,4.315999,4.08993280659586,3.03444444709651,8.92185259052352,13.4823588101368,12.7761710806409,5.76735,5.43921508818338,2.13030482866267,24.9217912751193,18.0161028961411,16.9910719312952,-1.451351,-1.34928228158752,-4.53374408600438,-4.21490085065426
1992-11,,,,,9.5,-2.25222589,119.314464455062,1.53274451257179,19.6392796989423,3.11757895821053,32.0934561,,0.679634705889756,8.17910624404538,10.399164197024,12.1370659363567,,,,,,,,,,,,,,,,,0.708678186653975,16.1408178671002,18.8223139598714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.719266450908866,13.6266032339872,8.97223919420429,,,,,,,,,,,,,,,,,,,,,,,,,,13.9301487178379,,0.830854630667139,12.9643996468922,12.6366203406883,14.4163852182998,,1.57798333153184,15.0422887417068,8.73435967467744,,,,,0.708679477831085,16.1408153183942,19.4162009908573,,0.835819362474688,14.5756035347401,14.3488543944649,15.9925933386226,,0.965262050134099,18.4853001406872,13.694975137545,,0.86110874208146,17.5237382794239,15.6318832352469,,,,,,114.484747763563,,18.23,,18.7,21.79,0.682840202344465,23.5887319159828,13.7129889489449,13.7129889489449,91.6270667917136,,,,,,,,,,,,,,,,,,,98.5866501954327,-15.81422777,99.4436466559595,-2.25222589,,,98.6037130679942,-0.712235816658406,101.326613889114,119.314464455062,,,,,100.092693946519,3.73369024223897,101.123203202161,5.37239543494025,98.9389937003077,99.3756770565037,2.57755175610222,56.6818280931193,101.052841611983,101.623587696042,57.2896751555934,,,,,,,,,,,,,,,,,2.9,3.3,,,,,2.9,3.3,2.06634524039419,17.9811812820763,3.00619243201293,3.02160829561669,300852.7403,300.782504577356,2.49599879781347,3.9733203565372,3.97165672287467,120860.9953,,,,,,,0.28091575210192,10.6223702678987,13.419867023753,,,,0.707984795608363,10.7825468282956,14.7299739488039,0.611182912813016,10.87420695178,14.1433242584077,2.1671826625387,7.37527114967461,71.3713989769156,70.5991746638523,31.7158935352105,31.2217976922705,-0.299999999999987,72.0794468672004,68.5865610451153,68.2994189940832,87.5300739270058,88.117069186791,-0.396825396825412,0.904522613065329,61.1905035267254,61.1459972307881,-26.5197254154857,-1.9051703112817,76.5358726001171,75.8568876872624,84.4118386614319,81.2254551111564,9.81762929265062,17.0579551550424,3.73369024223897,3.914296,3.95217515243972,-3.36821313870925,6.88595765238731,12.2031268458076,12.3212180944086,5.365409,5.37239543494025,-1.22847970083571,14.3088968204521,16.7270862005934,16.748866963156,-1.451113,-1.42022028250054,-4.52395935478576,-4.42764886874748
1992-12,,,,,7.5,-0.653553279999999,121.147776191582,1.51143273073089,19.6411820810418,3.11788094619048,32.0986069,,2.31993376581527,8.116631451005,10.6404179185934,12.4186378271935,,,,,,,,,,,,,,,,,0.730900620656211,14.5191697448116,18.9598863694259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.913530271891459,3.03125777202237,9.05420331530986,,,,,,,,,,,,,,,,,,,,,,,,,,14.1514322647588,,1.4239024035053,11.9380946062595,12.8165534814412,14.6216604739218,,1.09926343992995,6.84898973837452,8.83037329729315,,,,,0.730899527418537,14.5191693813442,19.5581139121421,,1.13643350165336,13.6796375714943,14.5119195829071,16.1743385271059,,1.40671271442735,17.1072425873158,13.8876240940425,,1.13279776278912,16.048482404998,15.8089608588176,,,,,,109.118275212146,,17.53,,18.96,22.76,1.73919350434359,16.7354928416459,13.9514843619963,13.9514843619963,129.727361231658,,,,,,,,,,,,,,,,,,,98.4590785472799,-17.74401491,99.4067823123615,-0.653553279999999,,,98.5394211164278,-0.948410155451966,101.483253812556,121.147776191582,,,,,100.085453743855,3.94169479491395,100.93661060362,5.45044140190409,98.8283256517091,99.3103728391943,2.55828648565981,56.751250113041,100.915937609522,101.40367912366,57.4240732490438,,,,,,,,,,,,,,,,,2.2,2.8,,,,,2.2,2.8,1.59843704439889,18.3882252617151,3.10870948727354,3.06990680195045,312084.6141,304.519352727652,-1.00050523523959,4.2235377585814,3.93192008943657,132205.8213,,,,,,,0.685694748095811,10.5604589756534,13.5118863471364,,,,1.11914227808621,10.3793121995956,14.8948233148161,1.03380389238344,10.374971615197,14.2895384951036,1.81818181818182,2.75229357798166,72.1099453966615,71.8827960213769,30.4642447033731,30.9705156182884,-0.802407221664992,71.5010761802018,66.5537637651029,67.7513795237194,92.208132002316,90.4335010791882,-0.597609561752984,2.88659793814435,58.4591229544098,60.7805829047077,-4.43474015362096,-3.88028060592877,100.716066576368,72.4928318297082,91.3786506814733,82.4039853383825,5.57101792542517,27.4958716492211,3.94169479491395,4.096737,4.02889227910802,1.94113680971223,12.3723388757754,12.7731382338536,12.5616064712848,5.683251,5.45044140190409,1.4527219358474,20.7523708094297,17.719700005318,16.9938273953245,-1.586514,-1.42154912279607,-4.94656177146444,-4.43222092403965
1993-01,,,,,20.5,-0.357388173,122.877051594771,1.34792418701484,19.5811417756675,3.10835002675,32.3216652,,1.04867276911502,7.4446063909017,10.7520010838257,12.5488687003823,,,,,,,,,,,,,,,,,0.981872158175643,12.8097133364948,19.146048214909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.745595748362898,4.08578443258576,9.12171107027694,,,,,,,,,,,,,,,,,,,,,,,,,,14.3358638603174,,1.25436438632972,11.3189773025416,12.9773197638673,14.8050693755967,,1.44359865774107,8.22419525853799,8.9578484476864,,,,,0.981873248335656,12.8097148425708,19.7501498005244,,1.3139008916132,12.9372430722472,14.7025918236971,16.3868533052261,,2.35185182777374,16.4199647578551,14.2142404351326,,1.79879017886302,14.9468103717135,16.0933308941263,,,,,,110.956886375888,,18.3,,18.99,22.79,0.475783838784441,21.8432051434931,14.0178632698612,14.0178632698612,88.4228980477173,,,,,,,,,,,,,,,,,,,98.4012442150384,-13.267347483,99.4315917252684,-0.357388173,,,98.5722826832522,-0.668936377235075,101.629145871433,122.877051594771,,,,,100.07145642512,4.03725748224794,100.755544357644,5.074957569,98.8077940044366,99.2982572993236,2.32604454289839,56.8710651851832,100.778499178782,101.182912100408,57.5572663656772,,,,,,,,,,,,,,,,,3.2,3.0,,,,,3.2,3.0,2.41244082632388,20.9240793721604,3.20080988328352,3.1439664869708,319011.9711,315.385053705479,1.41350344708852,4.31598409211026,3.98749791543752,126400.214,,,,,,,0.658502909070216,9.76689894585381,13.6008625118025,,,,0.773352119197085,9.67735743993088,15.0100127465719,0.867601896859917,9.76283562653662,14.4135148021396,-5.5585841776668,4.49719774853115,68.03065869901,67.8871302952681,29.9829154358378,31.4814285483434,-0.235113719272144,71.3329673406749,66.7511182203993,67.0353601988434,91.7071803125405,89.5273862191596,-2.45276416713779,-0.661080243677047,59.4510690942909,59.2897785466436,9.76719122260006,3.28973150208512,79.6278801631722,79.5733453371937,79.0652154832606,82.8594382338864,2.42440605643269,13.9643970328035,4.03725748224794,3.491025,3.893919266,-3.35012712570974,14.5790201210952,10.8513276521349,12.1036640546334,4.615875,5.074957569,-6.88905366036809,13.6510327008125,14.3477551797247,15.7747444953563,-1.12485,-1.181038303,-3.49642752758974,-3.67108044072282
