,id,name
0,LRUN55FE,Labour Force Survey - quarterly rates > Unemployment rate > Aged 55-64 > Females
1,LFACTTFE,Labour Force Survey - quarterly levels > Active population > Aged 15 and over > Females
2,LRUN55MA,Labour Force Survey - quarterly rates > Unemployment rate > Aged 55-64 > Males
3,LRIN25FE,Labour Force Survey - quarterly rates > Inactivity rate > Aged 25-54 > Females
4,LFEM74MA,Labour Force Survey - quarterly levels > Employed population > Aged 15-74 > Males
5,LRUN24TT,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15-24 > All persons
6,LFAC24MA,Labour Force Survey - quarterly levels > Active population > Aged 15-24 > Males
7,LFWA74MA,Labour Force Survey - quarterly levels > Working age population > Aged 15-74 > Males
8,LRUN64FE,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15-64 > Females
9,LRIN24MA,Labour Force Survey - quarterly rates > Inactivity rate > Aged 15-24 > Males
10,LFEAMNTT,Labour Force Survey - quarterly levels > Employment - by economic activity > Manufacturing > All persons
11,NAEXCP01,National Accounts > GDP by Expenditure > Current Prices > Gross Domestic Product - Total
12,LFUNTTTT,Labour Force Survey - quarterly levels > Unemployed population > Aged 15 and over > All persons
13,LFWATTFE,Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > Females
14,PIEAMP02,Producer Prices Index > Economic activities > Manufacturing > Domestic
15,LFEM64TT,Labour Force Survey - quarterly levels > Employed population > Aged 15-64 > All persons
16,CCUSMA02,Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD
17,SLMNCD02,Sales > Manufacturing > Consumer goods durable > Value
18,LRUN25MA,Labour Force Survey - quarterly rates > Unemployment rate > Aged 25-54 > Males
19,LFAC55TT,Labour Force Survey - quarterly levels > Active population > Aged 55-64 > All persons
20,LFAC25FE,Labour Force Survey - quarterly levels > Active population > Aged 25-54 > Females
21,LFAC24FE,Labour Force Survey - quarterly levels > Active population > Aged 15-24 > Females
22,LFAC25TT,Labour Force Survey - quarterly levels > Active population > Aged 25-54 > All persons
23,XTIMVA01,International Trade > Imports > Value (goods) > Total
24,NAEXKP06,National Accounts > GDP by Expenditure > Constant Prices > Exports of Goods and Services
25,LFEMTTFE,Labour Force Survey - quarterly levels > Employed population > Aged 15 and over > Females
26,LRAC25TT,Labour Force Survey - quarterly rates > Activity rate > Aged 25-54 > All persons
27,LFEM25FE,Labour Force Survey - quarterly levels > Employed population > Aged 25-54 > Females
28,LFHU24TT,Labour Force Survey - quarterly levels > Harmonised unemployment - monthly levels > Aged 15-24 > All persons
29,LFEM74FE,Labour Force Survey - quarterly levels > Employed population > Aged 15-74 > Females
30,CPHPEN01,Consumer Price Index > Harmonised prices > Energy > Total
31,LFEM24MA,Labour Force Survey - quarterly levels > Employed population > Aged 15-24 > Males
32,NAEXKP04,National Accounts > GDP by Expenditure > Constant Prices > Gross Fixed Capital Formation
33,LFACTTTT,Labour Force Survey - quarterly levels > Active population > Aged 15 and over > All persons
34,LFAC55MA,Labour Force Survey - quarterly levels > Active population > Aged 55-64 > Males
35,LFEM64MA,Labour Force Survey - quarterly levels > Employed population > Aged 15-64 > Males
36,LFUN74MA,Labour Force Survey - quarterly levels > Unemployed population > Aged 15-74 > Males
37,LRAC25MA,Labour Force Survey - quarterly rates > Activity rate > Aged 25-54 > Males
38,LRAC64FE,Labour Force Survey - quarterly rates > Activity rate > Aged 15-64 > Females
39,LREM74FE,Labour Force Survey - quarterly rates > Employment rate > Aged 15-74 > Females
40,LFEM24FE,Labour Force Survey - quarterly levels > Employed population > Aged 15-24 > Females
41,LFIN74TT,Labour Force Survey - quarterly levels > Inactive population > Aged 15-74 > All persons
42,LFHU24MA,Labour Force Survey - quarterly levels > Harmonised unemployment - monthly levels > Aged 15-24 > Males
43,LCEAMN01,Labour Compensation > Earnings > Manufacturing > Hourly
44,LREM55TT,Labour Force Survey - quarterly rates > Employment rate > Aged 55-64 > All persons
45,PRCNTO01,Production > Construction > Total construction > Total
46,LREM64MA,Labour Force Survey - quarterly rates > Employment rate > Aged 15-64 > Males
47,LFUN64TT,Labour Force Survey - quarterly levels > Unemployed population > Aged 15-64 > All persons
48,LRAC55MA,Labour Force Survey - quarterly rates > Activity rate > Aged 55-64 > Males
49,PRMNCG02,Production > Manufacturing > Consumer goods > Durable goods
50,PITGVG01,Producer Prices Index > Type of goods > Investments goods > Total
