country,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT
1964-02,,,,,,,,,,,,,,,,15.42,23.1,,,,,,,,,,,208.416553236247,1.87877444532459,0.531285183,,0.172562553925782,1.66374781085816,21.2829454849887,26.3637508028781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.256849315068518,3.26278659611994,16.9237818318099,18.2999717370562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,5.70379711374248,6.49245519797271,17964.7246062949,-0.0197831628534963,9.34518533080724,5.70379711374248,6.49245519797271,6.57375856388076,,,,,,,,,,,,,,,,,,,,32693.0,39337.8072303869,130.998,66.9442534605007,5.428551301,2.75235015268423,101.107010178505,15.42,100.723012340825,23.1,100.591667514447,21.3,,,100.097868137312,39.3378072303869,,,100.846980835148,100.702120267623,,26.0699358432776,100.658696862864,100.546807781015,25.8509829718089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58501342665391,12.170780363635,16.6541685216181,17.857103826371,,,,,,,,,18.8240188617017,19.6290499791128,-1.68766370422922,7.81989212232964,16.8076808637461,16.9974854569117,20.2798911416006,21.7913671979077,9.65745533533477,43.1828054514098,304.376205214629,367.493878546931,6522.0,7.89456582439598,,,,,,,,10.0103617943215,11.4633033385784,-1.14198705748001,-7.34926864074206,11.7631456469992,0.112408384372885,0.120951549386727,14.4180453502236,14.0662558132802,0.21119,0.227240680110197,0.140373423034523,0.151279480476519,6.69087401003174,14.6614841606163,0.26373,0.284220022021265,-0.0279650386616382,-0.0303279310897928,-0.05254,-0.056979341911068
1964-03,,,,,,,,,,,,,,,,17.8,22.42,,,,,,,,,,,208.448800261214,1.87906513666126,0.531697992,,-0.25839793281652,1.04712041884819,21.227950793813,26.2956274157906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0853970964987382,2.90237467018469,16.9093294135077,18.2843440925326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,5.96452893973475,6.57976602874542,18785.9276323917,1.34480451709505,10.0477520156504,5.96452893973475,6.57976602874542,6.57375856388076,,,,,,,,,,,,,,,,,,,,42101.0,39641.347387034,92.038,66.7292433029341,3.83275595,2.68800987314084,101.202360400252,17.8,100.765002731955,22.42,100.735534712049,23.1,,,100.14586563345,39.641347387034,,,100.976081350201,100.808988193184,6.89109503233832,26.1954539025417,100.727762721089,100.616686056993,25.9422365695612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.27101447886009,8.17845991227547,16.7846870836997,17.6301374512328,,,,,,,,,19.4353271722761,19.8959393520111,1.87121390148359,8.49374414143472,17.0525908025049,17.3155447676841,21.2749325293894,21.617415099593,6.89040837953027,24.0489983395621,515.647453452383,392.81570754859,11049.0,8.43853364948769,,,,,,,,10.2768246622279,10.8382610541143,0.385059684251065,-5.44069640914037,11.8084407784856,0.122406613540116,0.115854322717659,-4.21427149541538,3.34654203580715,0.23001,0.217697818750255,0.158413880494266,0.148306801347121,-1.96502468149339,4.50206352407254,0.29767,0.278678139941123,-0.0360072669541508,-0.0324524786294623,-0.06766,-0.0609803211908674
1964-04,,,,,,,,,,,,,,,,15.82,23.41,,,,,,,,,,,208.384306211281,1.87848375398792,0.531285183,,1.12262521588945,1.38528138528139,21.4662611222409,26.5908287598366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.598290598290618,3.06479859894923,17.0104963416227,18.3937376041974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,6.10527797854474,6.61088430729428,19229.2319208157,0.472938983132769,11.5964612860129,6.10527797854474,6.61088430729428,6.57375856388076,,,,,,,,,,,,,,,,,,,,47370.0,39985.0855673545,49.986,64.1910180738302,2.080866816,2.67144585698661,101.230654546995,15.82,100.808630964662,23.41,100.856052314631,24.5,,,100.188834323363,39.9850855673545,,,101.068398758775,100.88540748511,6.80648591166126,26.3119633373254,100.804000584829,100.693820702377,26.0338183452629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.900350502541721,6.83985055065434,17.0405034653798,17.4714044200918,,,,,,,,,20.185262559629,19.8868983956437,-0.708650656392086,6.49093963849822,17.2811607613993,17.1928380460301,22.1752080707222,21.5727650270828,-13.2872865565042,-6.75539256555699,484.799144398892,340.621158847649,10388.0,7.31728150231324,,,,,,,,10.111185582178,11.0475032325059,-0.843881856540088,-6.06831395348837,11.7087914892156,0.118537091165832,0.116956025727785,0.950938199182511,5.65565040733554,0.22267,0.219699994260637,0.159160279861501,0.15216920925239,2.60433632860099,5.31960294093142,0.29898,0.285847387437803,-0.040623188695669,-0.0352131835246051,-0.07631,-0.0661473931771658
1964-05,,,,,,,,,,,,,,,,13.78,24.43,,,,,,,,,,,208.389143265026,1.87852735768842,0.5319043965,,1.7933390264731,2.58175559380378,21.8512239604707,27.0676924694494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.934579439252334,3.4843205574913,17.1694729429463,18.5656416939562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,6.41677175296028,6.69924218878154,20210.3151820818,1.33655162274978,11.2867640749191,6.41677175296028,6.69924218878154,6.57375856388076,,,,,,,,,,,,,,,,,,,,45106.0,39134.925964716,39.272,64.4564719918659,1.630060994,2.63468952676136,101.209444105566,13.78,100.852772435425,24.43,100.95114859386,24.6,,,100.221055135054,39.134925964716,,,101.127319770438,100.934181622733,6.66581625025572,26.4202380091307,100.891821325384,100.782674473296,26.1257176291287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.11864683192467,12.248743718593,18.6589336351922,18.5404179531345,,,,,,,,,22.9130183149344,21.3404772683006,5.96784929591328,11.6385647501074,19.0312755047514,18.2188807103076,24.9234176179484,23.253382349666,7.41501240654185,-2.95541413180767,478.452139812999,365.878260035509,10252.0,7.85985883353135,,,,,,,,10.2984297596257,11.3147711213265,-2.55319148936169,-8.36667879228808,11.4098436214059,0.114818663202974,0.11660959455577,-0.296206347521489,3.88212207051025,0.21569,0.219054313541969,0.141669483231525,0.150500670625184,-1.09650213430425,7.22572198465707,0.26613,0.282719627119862,-0.0268508200285503,-0.0338910760694133,-0.05044,-0.0636653135778923
1964-06,,,,,,,,,,,,,,,,11.8,25.42,,,,,,,,,,,208.346415956945,1.87814219166733,0.531697992,,3.35570469798659,2.58118234804329,22.5844865094798,27.9760042972832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59932659932659,3.42759211653813,17.444068890687,18.8625669399033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,6.95669429528057,6.70164387956395,21910.8595016097,0.0358501859573011,9.00153453135487,6.95669429528057,6.70164387956395,6.57375856388076,,,,,,,,,,,,,,,,,,,,47899.0,40055.1949603709,34.893,64.9173525703447,1.443266391,2.60904273970588,101.16198151486,11.8,100.888809574707,25.42,101.021884416129,26.7,,,100.244377277816,40.0551949603709,,,101.159724776834,100.961006115338,6.48032196527723,26.5219807420177,100.996383636404,100.888466744818,26.2179249701668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.71685580180722,4.14383528979752,17.693096275788,17.6658931732327,,,,,,,,,21.0888450140777,20.2987802417178,-4.32514465571046,4.71593545921868,17.8988363322773,17.4308877649354,23.3597811514232,22.0522723284515,3.23918572080951,4.77428028133492,430.429583056505,377.729736390126,9223.0,8.11445425854289,,,,,,,,10.8745656902342,11.4150973732534,-1.98491464867013,-8.35189309576839,11.1833679639742,0.124442122133742,0.123565266643746,5.96492262448325,11.8535867491794,0.23372,0.232073140708243,0.161510668013218,0.160004682661592,6.31493002451661,13.3570603452893,0.30334,0.300511545371079,-0.0370685458794759,-0.0364394160178465,-0.06962,-0.068438404662836
1964-07,,,,,,,,,,,,,,,,11.8,24.75,,,,,,,,,,,208.26015516516,1.87736459234174,0.5323172055,,0.730519480519481,6.52360515021458,22.7494705830068,28.1803744585458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.497100248550141,5.38662033014771,17.5307834004999,18.9563328070445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,7.22204084385678,6.61814533561962,22746.5970945401,-1.24594122643479,7.38225743799004,7.22204084385678,6.61814533561962,6.57375856388076,,,,,,,,,,,,,,,,,,,,45572.0,40586.2920679324,32.817,64.5670766826127,1.348473891,2.58067188322175,101.106625154485,11.8,100.910288857307,24.75,101.066737755227,25.7,,,100.251719739207,40.5862920679324,,,101.166908611633,100.966952811385,6.25455429669151,26.6174511067376,101.126206851309,101.019817062797,26.3104324052429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.36732836146161,10.0591968569084,16.1112113033584,18.0841028726282,,,,,,,,,20.6953566935888,21.0078067817765,3.77105437041206,10.5529945630193,16.1873295911514,18.0882160197967,22.1278251474942,22.7089643045545,-4.27739527399189,1.80168498135386,383.76043168965,361.572742497312,8223.0,7.76736697557774,,,,,,,,11.3354744347209,11.4542533218057,-0.93155123531793,-5.92307692307693,11.0791891615557,0.124530952034405,0.115628236569222,-6.42335042047589,9.0216331840558,0.23379,0.217076357209972,0.159409632641843,0.155561296691044,-2.77703495712437,13.7471699845701,0.29927,0.292045270346534,-0.0348786806074377,-0.0399330601218214,-0.06548,-0.0749689131365613
1964-08,,,,,,,,,,,,,,,,11.8,24.08,,,,,,,,,,,208.179537602744,1.87663786400006,0.532110801,,-3.78726833199034,6.41711229946522,21.8878870879212,27.113108060841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.73124484748558,5.20741394527801,17.2272826161549,18.6281522720503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,6.71211399833206,6.68474255981283,21140.5274594304,1.00628228628925,8.91464651919468,6.71211399833206,6.68474255981283,6.57375856388076,,,,,,,,,,,,,,,,,,,,44275.0,40299.4721316572,32.325,65.5037179099513,1.318938778,2.65443809510982,101.04852464562,11.8,100.92282521726,24.08,101.091256788355,26.9,,,100.239274239718,40.2994721316572,,,101.153774996851,100.956080955713,5.99701684155463,26.707867287474,101.281898589874,101.177340194405,26.4032333823483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.125205113001708,6.48871695680206,16.476663277187,18.0614606511912,,,,,,,,,20.8888325013537,20.8990546309434,-1.45607459246201,6.33373518960819,16.6244273899795,17.8248381021028,21.890910531354,22.8932560032064,14.2953018481748,16.1495284105046,336.064558992724,413.260657438027,7201.0,8.87773553039202,,,,,,,,11.3426761338535,11.6318959248464,0.776778413736705,-4.1601866251944,11.1652499113797,0.11822739179262,0.131003358508666,13.2970305486233,16.4316469890944,0.22187,0.245845862888538,0.140106946067668,0.156531254392271,0.623521224018667,11.8253459595552,0.26293,0.293752478891962,-0.0218795542750483,-0.0255278958836048,-0.04106,-0.0479066160034239
1964-09,,,,,,,,,,,,,,,,11.8,23.43,,,,,,,,,,,208.249674882046,1.87727011765732,0.531697992,,-0.418760469011706,4.20683610867661,21.796229269295,26.9995690823618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0838926174496672,3.92670157068066,17.2128301978527,18.6125246275268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,6.2760227141503,6.68233040897782,19767.0108936578,-0.036084423796852,7.26874494738414,6.2760227141503,6.68233040897782,6.57375856388076,,,,,,,,,,,,,,,,,,,,43042.0,40080.7163136315,35.059,64.6396421902617,1.428354335,2.62334163641638,100.984518391282,11.8,100.935038385134,23.43,101.098514354456,24.9,,,100.213800334293,40.0807163136315,,,101.126320236111,100.933354219682,5.71521796067798,26.7947561245438,101.442907443955,101.340242986456,26.4963226803695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.874250811128488,5.5072289805937,17.6878755333047,17.9035581849465,,,,,,,,,21.3122214202392,20.690190681073,-0.454227833755734,6.47117204603434,18.0187238813008,17.7438727261211,23.217632381739,22.3340564924298,-17.372350379377,0.508786224092978,299.335936867009,341.467568047776,6414.0,7.33546420829788,,,,,,,,11.0546081685493,11.4301635469543,4.90872210953348,0.0773993808049453,11.7133210023643,0.130071851516348,0.123023016748156,-6.09170776334165,7.37621147117057,0.24418,0.230947433125369,0.158911601049869,0.158006602000673,0.942525896268925,8.84188262819457,0.29832,0.296621072328436,-0.0288397495335207,-0.0349835852525172,-0.05414,-0.0656736392030678
1964-10,,,,,,,,,,,,,,,,11.13,24.1,,,,,,,,,,,208.319812161348,1.87790237131458,0.531697992,,-0.756938603868798,5.16934046345811,21.631245195768,26.7951989210992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.251889168765735,4.30201931518877,17.1694729429463,18.5656416939562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,6.17219145601178,6.71016328866835,19439.9831399025,0.416514568826625,6.47921621305628,6.17219145601178,6.71016328866835,6.57375856388076,,,,,,,,,,,,,,,,,,,,39050.0,38923.615235054,45.105,65.21474176471,1.836943144,2.65352663644879,100.908236125633,11.13,100.950159023651,24.1,101.096005431584,25.3,,,100.188512413835,38.923615235054,,,101.091434454733,100.904476170001,5.42337974162755,26.8799054324546,101.55223108846,101.450852598758,26.5896963253508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97241519908418,7.42399847006374,18.674595862642,18.2566906877632,,,,,,,,,21.5576934269019,20.844700870262,0.648596843676082,6.53286999839403,19.006714933654,17.8589589245686,23.7388445372475,22.6289808613847,13.2867976957307,8.25122632947098,395.754403590932,386.837673010816,8480.0,8.31011249769715,,,,,,,,12.3725191098161,11.9786150437317,-0.0386697602474942,1.21378230227094,11.7087914892156,0.140358734312417,0.128887041602375,4.76660791551197,11.9543452544986,0.26358,0.242037281056821,0.172170824713144,0.16491254844745,4.3706695538882,19.7266720183729,0.32332,0.309689665788996,-0.0318120904007276,-0.0360255068450747,-0.0597400000000001,-0.0676523847321754
1964-11,,,,,,,,,,,,,,,,10.48,24.75,,,,,,,,,,,208.352059186314,1.87819306265125,0.531697992,,1.18644067796608,4.828797190518,21.8878870879212,27.113108060841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.673400673400663,3.72940156114483,17.2850922893635,18.6906628501445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,7.8081106120164,6.86634579816682,24592.4870824037,2.3275515479962,9.19730143363419,7.8081106120164,6.86634579816682,6.57375856388076,,,,,,,,,,,,,,,,,,,,34928.0,39159.7118550413,59.834,63.0748915375711,2.433867341,2.58030505190806,100.81563036794,10.48,100.957926472201,24.75,101.082049457506,26.3,,,100.181069563271,39.1597118550413,,,101.049772706232,100.869989052458,5.13173436026215,26.9634673608954,101.547606816428,101.446173931678,26.68335280603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.353680222323492,3.68885271413069,19.3324094155335,18.1921203835498,,,,,,,,,21.5718910948725,21.0136873834408,-0.654701399282198,3.18857190013936,19.7712336913586,17.7420360705923,24.0231420766157,22.9081509424785,2.13465809059014,11.5883037702597,346.191764839332,395.095334695192,7418.0,8.48750498646639,,,,,,,,11.9332154627272,11.2536584492466,-1.31528046421664,-2.3353751914242,11.5547880421621,0.129661856836077,0.128738853641687,-0.114975065643255,7.59769744051897,0.24353,0.241796421803491,0.172261311381532,0.165088973434794,0.106980935656696,10.4603472661806,0.32354,0.310068964625447,-0.0425994545454546,-0.0363501197931071,-0.08001,-0.0682725428219556
1964-12,,,,,,,,,,,,,,,,9.81,25.42,,,,,,,,,,,208.276278677643,1.87750993801007,0.5319043965,,-0.167504187604688,4.2869641294838,21.8512239604707,27.0676924694494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.46020761245674,17.2850922893635,18.6906628501445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,8.40571718663586,6.80525513249755,26474.7134873513,-0.889711463200424,5.15008101897203,8.40571718663586,6.80525513249755,6.57375856388076,,,,,,,,,,,,,,,,,,,,27459.0,39410.6467018625,93.809,62.4299709480545,3.841625548,2.52789449274118,100.707115061015,9.81,100.942239910584,25.42,101.049238132577,27.6,,,100.196819503924,39.4106467018625,,,100.994375182772,100.824131617953,4.84413666985638,27.04356106636,101.396307602374,101.293094993595,26.7772942972504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.220778790075386,8.13618780408812,18.0742104770664,18.151956040278,,,,,,,,,19.3879303638016,21.0277377441651,1.73660563279919,9.15594189813429,18.339159576063,18.0501452683674,23.5019299211073,22.7115187299173,-0.940323843092198,6.79364995492876,309.183127805416,391.380159060108,6625.0,8.407694953395,,,,,,,,18.10507161937,11.742508573105,0.0,-1.77127454755487,11.5547880421621,0.127695728872735,0.121656432573746,-5.50138584242256,9.02387902711296,0.23975,0.228411161180061,0.172712800840717,0.160900577622694,-2.5370536414137,19.8845180579348,0.32427,0.302092433518169,-0.0450170719679816,-0.039244145048948,-0.08452,-0.0736812723381086
1965-01,,,,,,,,,,,,,,,,6.37,24.73,,,,,,,,,,,208.330292444462,1.877996845999,0.5314915875,,0.503355704697966,3.36496980155302,21.9612133428221,27.2039392436244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50167224080266,2.91095890410959,17.3718067991763,18.7844287172857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,6.5112921549148,1.05084918206725,6.36600980453701,6.86366663358602,20050.4349469125,0.858329334480564,5.69666750077769,6.36600980453701,6.86366663358602,6.79338874631456,,,,,,,,,,,,,,,,,,,,29280.0,41290.7341855858,132.277,64.2614391425486,5.431646671,2.61646052594607,100.591000906123,6.37,100.889120098393,24.73,100.992809674196,24.7,,,100.232861814203,41.2907341855858,,,100.920014125878,100.762576387988,4.56139465015464,27.1187497438677,101.137254731181,101.03099489825,26.8715278914272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.20638064584587,8.63859236182574,17.2545539071936,19.0970159664015,,,,,,,,,19.535370761684,21.4681071229142,3.26752274383794,7.81217287011928,17.3787307509384,18.6399378703071,20.2325082183726,23.4709596901047,-2.33923382626727,14.0530718428784,217.664921975013,382.224861990075,4664.0,8.21101930903582,,,,,,,,9.93834480299545,11.852503201038,-1.21520972167778,-4.07308717167872,11.4143731345545,0.107460244371522,0.12922542054893,6.2216093428481,22.2449824226211,0.20181,0.242684932213784,0.147550833533268,0.160671310185338,-0.142490126973738,13.3145252615494,0.2771,0.301740213770591,-0.0400905891617457,-0.0314458896364081,-0.07529,-0.0590552815568069
1965-02,,,,,,,,,,,,,,,,3.26,24.11,,,,,,,,,,,208.416553236247,1.87877444532459,0.531697992,,-0.58430717863103,2.58397932816537,21.8328923967455,27.0449846737535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.249584026622272,2.39111870196413,17.3284495442699,18.7375457837151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,6.47076544025765,1.04430862699214,5.99452463653032,6.96085891254497,18880.40231681,1.41604020340031,7.21458524224423,5.99452463653032,6.96085891254497,6.79338874631456,,,,,,,,,,,,,,,,,,,,32589.0,38627.0505134484,128.79,66.8457656084504,5.285878222,2.74247227357149,100.487937744005,3.26,100.796618528498,24.11,100.922440766854,24.2,,,100.28077022708,38.6270505134484,,,100.83451377559,100.691800178719,4.30060111959886,27.1910997960323,100.841168158537,100.731425476135,26.9660642749237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.42742835934971,3.27811051948982,17.2180087098108,18.4424794253795,,,,,,,,,19.2290124809185,20.6793676355269,-2.76049684133945,6.63567278887875,17.2559748294714,18.1253829741696,21.1801666829334,22.7787867165759,-3.45450779514826,0.415515979950454,308.996451199948,369.020874337634,6621.0,7.92736900694405,,,,,,,,10.1904042726366,11.9894385306969,-0.873015873015853,-3.81209087408547,11.3147238452846,0.120179407678174,0.130605547826976,1.06799983484957,7.98170712917637,0.22579,0.245378365674942,0.149075904612707,0.161350545520544,0.42274836398733,6.65725781996411,0.28008,0.30314128166318,-0.0288964969345324,-0.0307449976935674,-0.05429,-0.057762915988238
