time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0165523616671,0.360729869099564,2.773987392,,3.25047801147228,16.1290322580645,3.46808846761453,3.81118046063176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94505088430138,11.9099136335383,2.90392908099781,3.10874623614431,,,,,,,,,,0.0,4.04624277456648,3.64616071347068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.8,109.8,,,,,,,,,,98.9397701294221,8.29068408292036,,,,,101.827868890963,102.05855097062,20.5956082136091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3823306609385,,,,,,,,0.411626212123892,7.34426188649035,25.381974863463,24.841238775648,,,-1.44334449532309,8.21917808219177,13.0081218791875,8.99469668465592,8.29068408292036,7752.16928463755,7.14285869508434,,,,,,,,,,,,,,,,,,,0.0582302015977568,,,,0.021005373,,0.150782066191995,,,,0.054391595,,-0.092551864594238,,-0.033386222,
1963-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0117520075042,0.360686596228048,2.773488234,,0.0,13.9240506329114,3.46808846761453,3.81118046063176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.070012910182009,10.2762216139629,2.90189595573858,3.10656971243421,,,,,,,,,,0.0,4.04624277456648,3.64616071347068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.6,94.2,,,,,,,,,,98.6943800591706,9.01901050597639,,,,,101.858449318941,102.09794147298,20.7288519242605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8117343951742,,,,,,,,-1.03625448025775,6.30709277452165,24.7637892292526,24.5838203258838,,,8.784877288431,28.7878787878788,26.3545228513134,9.67783820500954,9.01901050597639,8340.94163536952,7.77035006633352,,,,,,,,,,,,,,,,,,,0.0601367703342265,,,,0.021690527,,0.171645571660935,,,,0.061910257,,-0.111508801326708,,-0.04021973,
1963-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0117520075042,0.360686596228048,2.774985708,,0.0,12.0331950207469,3.46808846761453,3.81118046063176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.560495700807736,9.49836755221461,2.91816095781241,3.123981902115,,,,,,,,,,0.555555555555562,2.84090909090911,3.66641716187885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,95.2,,,,,,,,,,98.4546029851993,8.38008516054928,,,,,101.858417449098,102.097900421589,20.8618640649832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7320509528586,,,,,,,,1.03811673905857,7.72125830663613,26.0183424280914,24.8390290797869,,,-7.08420668768186,5.33333333333333,4.45924263047782,8.99469668465592,8.38008516054928,7752.16928463755,7.21988240727803,,,,,,,,,,,,,,,,,,,0.0546879679097598,,,,0.019725217,,0.182743128492432,,,,0.065912997,,-0.128055160582672,,-0.04618778,
1963-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0117520075042,0.360686596228048,2.77448655,,-3.88888888888889,6.79012345679013,3.33321836054064,3.66296788716274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.84635243686568,6.9259903682795,2.86428142185617,3.06630218613806,,,,,,,,,,0.276243093922635,3.125,3.67654538608293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,93.3,,,,,,,,,,98.2416566437109,8.28337702292212,,,,,101.83605361726,102.069093677242,20.9946289534989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5172330967151,,,,,,,,3.12301075331577,10.153385401902,24.8910627421783,25.6147546289679,,,-1.15402332761998,4.41176470588235,5.30666464534668,8.08384132418444,8.28337702292212,6967.1394836616,7.13656328007131,,,,,,,,,,,,,,,,,,,0.0440902993521425,,,,0.01590278,,0.161947703659795,,,,0.058412366,,-0.117857404307652,,-0.042509586,
1963-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0117520075042,0.360686596228048,2.774985708,,2.504816955684,9.46502057613169,3.41670937920543,3.75471852788166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06477847899474,8.06451530217292,2.89477967401394,3.098951511917,,,,,,,,,,0.0,3.125,3.67654538608293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.5,92.6,,,,,,,,,,98.0762864098528,8.41295944881612,,,,,101.795078082031,102.016313287171,21.1271335075197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5048848832622,,,,,,,,-3.21488894788561,5.70818587526888,23.836510777937,24.7912687133731,,,1.56436711181208,14.2857142857143,8.84981835901514,9.10855360471486,8.41295944881612,7850.29800975955,7.2482053289384,,,,,,,,,,,,,,,,,,,0.0396079536899882,,,,0.014286058,,0.170512488246486,,,,0.061501569,,-0.130904534556498,,-0.047215511,
1963-08,,,,,,,,,,,,,,,12.6,,,,,,,,,,,,,40.0093518304226,0.36066495979229,2.774985708,,0.0,10.3734439834025,3.41670937920543,3.75471852788166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03598405558014,9.45405704312718,2.9247691298809,3.13105615547062,,,,,,,,,,2.2038567493113,5.39772727272728,3.75757117971561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6,92.3,,,,,,,,,,97.9771573358279,7.33104654937087,,,,,101.735919099722,101.940110886278,21.2593674624893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7318189748072,,,,,,,,8.03138124073674,15.1290409156522,23.2001432133086,26.7823500181596,,,-12.8600750547716,-11.1111111111111,-8.38622735374597,5.46513216282891,7.33104654937087,4710.17880585573,6.31608068351297,,,,,,,,,,,,,,,,,,,0.0565576179392297,,,,0.020398351,,0.180154509707347,,,,0.064975419,,-0.123596891768117,,-0.044577068,
1963-09,,,,,,,,,,,,,,,9.42,-6.2,13.3,,14.4,,,,,,,,,40.0093518304226,0.36066495979229,2.774985708,,0.0,8.57142857142857,3.41670937920543,3.75471852788166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.225938245893786,8.54602447143173,2.91816095781241,3.123981902115,,,,,,,,,,0.0,5.39772727272728,3.75757117971561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.1,97.8,,,,,,,,,,97.9635250687959,7.40395782675892,,,,,101.6572632863,101.838794710896,21.3913235939241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2779507917171,,,,,,,,-1.9999407250007,12.1075513280131,24.8910627421783,26.2467188930342,,,0.994554827841119,-3.84615384615384,-8.03845158083352,5.69284600294678,7.40395782675892,4906.43625609972,6.37889756888119,,,,,,,,,,,,,,,,,,,0.0528082184944409,,,,0.019046074,,0.166789981579147,,,,0.060155302,,-0.113981763084706,,-0.041109228,
1963-10,,,,,,,,,,,,-0.666666667,101.948563110896,,0.83,-3.2,24.3,,12.4,,,,,,,,,40.0093518304226,0.36066495979229,2.774985708,,0.0,7.69230769230767,3.41670937920543,3.75471852788166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.278709358022583,7.80899523031952,2.92629414548399,3.13268873201913,,,,,,,,,,0.0,5.39772727272728,3.75757117971561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.9,100.5,,,,,,,,,,98.0318415392398,9.32946341325031,,,,,101.557872691173,101.710770162817,21.5229979443574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4314915366989,,,,,,,,0.513996846164828,11.7809622366844,26.8365292968993,26.3816262003662,,,26.0064364431191,10.8433734939759,9.82045566578757,10.4748366454221,9.32946341325031,9027.84271122348,8.03782151090394,,,,,,,,,,,,,,,,,,,0.0693888977027676,,,,0.025026144,,0.167189915079987,,,,0.060299544,,-0.0978010173772196,,-0.0352734,
1963-11,,,,,,,,,,,,6.666666667,102.566153269547,,-3.25,-7.2,22.3,,14.4,,,,,,,,,40.0069516533412,0.360643323356532,2.775484866,,0.0,4.93096646942802,3.41670937920543,3.75471852788166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25064761490004,6.42686151780461,2.96289177341945,3.17186762892837,,,,,,,,,,0.808625336927234,4.46927374301677,3.78795585232787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.4,103.6,,,,,,,,,,98.1541421942537,9.55762277791998,,,,,101.437726539512,101.556010482082,21.654389919919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.781211828619,,,,,,,,0.497411437783583,8.72964298656406,27.2547136965122,26.5128514265601,,,2.44557864223595,7.31707317073172,10.7168580215327,10.0194089651863,9.55762277791998,8635.3278107355,8.23439275707566,,,,,,,,,,,,,,,,,,,0.079442055750125,,,,0.028650247,,0.177965537813519,,,,0.064182083,,-0.0985234820633936,,-0.035531836,
1963-12,,,,,,,,,,,,6.333333333,102.810355694861,,10.4,-0.2,26.3,,16.4,,,,,,,,,40.0045514762597,0.360621686920775,2.774985708,,0.751879699248112,3.27552986512523,3.44239892340998,3.78294949425671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37741953126376,5.48043716863684,2.97407430566254,3.18383887686578,,,,,,,,,,0.267379679144369,4.45682451253481,3.79808407653195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.3,113.2,,,,,,,,,,98.3105639075916,9.72192777090436,,,,,101.299467422162,101.377919577264,21.7855023883696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0144360159162,,,,,,,,2.34611379249988,6.41304324135025,28.6547223386947,27.1348730906636,,,1.71909895171802,26.865671641791,21.3509095542891,9.67783820500954,9.72192777090436,8340.94163536952,8.37595011664289,,,,,,,,,,,,,,,,,,,0.0987960494118235,,,,0.035627998,,0.159993600198192,,,,0.057697162,,-0.0611975507863685,,-0.022069164,
1964-01,,,,,,,,,,,,5.333333333,102.762892757776,,5.81,-0.2,17.3,,17.4,,,,,,,,,40.0069516533412,0.360643323356532,2.774985708,,-0.74626865671641,2.504816955684,3.41670937920543,3.75471852788166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.153807864379433,5.07194317141797,2.96949994548794,3.17894188228399,,,,,,,,,,-0.533333333333321,3.89972144846797,3.77782762812378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,96.77478027,,,,,,,,,,98.4876999462566,9.61276047430729,,,,,101.150143302309,101.185575895881,21.9163417786427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1924412097524,,,,,,,,3.03681941306527,13.0876649478223,29.4547272770846,27.9589101843915,,,-1.12289763069204,4.99999999999999,9.21286922876142,9.5639812849506,9.61276047430729,8242.81291024752,8.28189677123516,,,,,,,,,,,,,,,,,,,0.0902909714144586,,,,0.032562836,,0.190264307020498,,,,0.068617552,,-0.0999733356060394,,-0.036054716,
1964-02,,,,,,,,,,,,3.666666667,102.650663235516,,6.4,1.8,18.3,,19.4,,,,,,,,,40.0093518304226,0.36066495979229,2.77448655,,-0.751879699248112,0.95602294455068,3.39101983500088,3.72648756150661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0684669236084073,4.31834995006665,2.97153307074717,3.18111840599409,,,,,,,,,,1.87667560321716,5.55555555555556,3.84872519755238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.4,105.5904999,,,,,,,,,,98.6757113562457,10.6317270804913,,,,,100.998422295821,100.990144796339,22.0469174878808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9899715670618,,,,,,,,0.33084583479139,13.3875741440633,29.2365441120692,28.0514110741897,,,10.6001455971721,23.3766233766234,26.3861284318326,10.8164074055989,10.6317270804913,9322.22888658946,9.15978988719358,,,,,,,,,,,,,,,,,,,0.0829533953540434,,,,0.029918383,,0.181454300516717,,,,0.065444208,,-0.098500905162674,,-0.035525825,
1964-03,,,,,,,,,,,,4.666666667,102.696011431016,,5.18,-1.2,24.3,,18.4,,,,,,,,,40.0117520075042,0.360686596228048,2.774985708,,0.0,-2.22222222222222,3.39101983500088,3.72648756150661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.307901906727302,2.64308785071479,2.98068247773103,3.1909131302214,,,,,,,,,,0.0,5.55555555555556,3.84872519755238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.1,114.4962311,,,,,,,,,,98.8601173720012,11.009321398381,,,,,100.852055281084,100.80161014785,22.1772412709666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1125257893854,,,,,,,,-5.55360206487493,6.65147406223035,27.3819872094379,26.4935473295469,,,3.55158023744395,30.379746835443,32.7914715875048,11.7272627660704,11.009321398381,10107.2586875654,9.48510717461854,,,,,,,,,,,,,,,,,,,0.0816153783030733,,,,0.029437573,,0.176494504275259,,,,0.063659202,,-0.0948791259721861,,-0.034221629,
1964-04,,,,,,,,,,,,6.0,102.900300332556,,5.42,-0.2,25.3,,14.4,,,,,,,,,40.0093518304226,0.36066495979229,2.774985708,,0.757575757575749,-1.48148148148149,3.41670937920543,3.75471852788166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37516683936105,3.10035423763663,2.99186500997413,3.2028843781588,,,,,,,,,,0.0,5.55555555555556,3.84872519755238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.3,118.2850952,,,,,,,,,,99.0330264305654,10.8613730893154,,,,,100.715463490222,100.62566691827,22.3073266128936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4377816324511,,,,,,,,7.26237191512877,15.594756605868,28.8183597124562,28.4176072701293,,,-1.34384585309031,24.7058823529412,20.427546703912,12.0688335262472,10.8613730893154,10401.6448629314,9.35764195519126,,,,,,,,,,,,,,,,,,,0.0841365377370621,,,,0.030345101,,0.178738067698968,,,,0.064464558,,-0.0946015299619061,,-0.034119457,
1964-05,,,,,,,,,,,,6.666666667,103.195757235919,,5.68,6.8,30.3,,25.4,,,,,,,,,40.0093518304226,0.36066495979229,2.774985708,,-0.751879699248112,-2.22222222222222,3.39101983500088,3.72648756150661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.254837412629159,2.78697593169986,2.9994894013549,3.21104652583761,,,,,,,,,,1.8421052631579,6.9060773480663,3.91962276698098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.1,125.3293457,,,,,,,,,,99.1934957608183,10.8288383017026,,,,,100.591421367569,100.465888856018,22.4371886920858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3457499766826,,,,,,,,1.46069544678038,16.0782165558597,29.3638176249948,28.832701965608,,,-0.299545806458127,21.5189873417722,29.2211009105406,10.9302643256578,10.8288383017026,9420.35761171146,9.32961153113111,,,,,,,,,,,,,,,,,,,0.0798705535924252,,,,0.02880651,,0.169139605453028,,,,0.061002729,,-0.0892690518606023,,-0.032196219,
1964-06,,,,,,,,,,,,10.66666667,103.504109932984,,6.37,3.8,32.3,,31.4,,,,,,,,,40.0117520075042,0.360686596228048,2.77448655,,2.27272727272727,4.04624277456647,3.46808846761453,3.81118046063176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33875348183038,6.12243430266203,3.03964517015267,3.25403452300545,,,,,,,,,,0.258397932816522,6.8870523415978,3.92975099118506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.1,130.0075226,,,,,,,,,,99.3390709066904,12.1920315508129,,,,,100.482600586943,100.325717331302,22.5668443437463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.2721246520679,,,,,,,,-0.0529216148430218,12.5032960555285,28.927451294964,28.8174432341249,,,12.5885456143149,61.9718309859155,47.1867273103052,13.0935458067776,12.1920315508129,11284.8033890293,10.5040739343659,,,,,,,,,,,,,,,,,,,0.0654855939949211,,,,0.023619776,,0.187725367973446,,,,0.067710024,,-0.122239773978525,,-0.044090248,
1964-07,,,,,,,,,,,,10.0,103.572592353542,,6.5,0.8,29.3,,30.4,,,,,,,,,40.0117520075042,0.360686596228048,2.773987392,,3.14814814814815,4.69924812030076,3.57726903048388,3.93116206772572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15721070895625,7.26953588739758,3.10521672127748,3.32423090420886,,,,,,,,,,0.0,6.8870523415978,3.92975099118506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,132.939743,,,,,,,,,,99.4588304184529,12.0533983887447,,,,,100.392937614834,100.210222887698,22.6963120232315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7015283863035,,,,,,,,0.587708861420742,16.9234468666398,28.4183572432613,28.9868059016467,,,-1.13708007964377,46.25,43.2717994431895,13.3212596468955,12.0533983887447,11481.0608392733,10.3846342021072,,,,,,,,,,,,,,,,,,,0.0541880796358801,,,,0.019544914,,0.202255503151207,,,,0.072950849,,-0.148067423515327,,-0.053405935,
1964-08,,,,,,,,,,,,8.0,103.454367139437,,7.78,1.8,30.3,,29.4,,,,,,,,,40.0141521845856,0.360708232663806,2.773987392,,2.15439856373429,6.95488721804512,3.65433766309754,4.01585496685087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57143233051865,7.83801936861715,3.1540131007683,3.37646894337869,,,,,,,,,,0.51546391752578,5.12129380053909,3.95000743959323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.2,142.6681824,,,,,,,,,,99.5492317605932,12.3811862062836,,,,,100.32552535963,100.123389485639,22.8256112740926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6644837459446,,,,,,,,3.76262497113795,12.3033291643322,24.9819723942681,30.0774706988374,,,2.71946389696236,64.5833333333334,68.8870221039064,8.99469668465592,12.3811862062836,7752.16928463755,10.6670405800651,,,,,,,,,,,,,,,,,,,0.055134563614288,,,,0.019887491,,0.18359859299836,,,,0.066225524,,-0.128464029384072,,-0.046338033,
1964-09,,,,,,,,,,,,8.333333333,103.308580678247,,7.35,2.8,27.3,,30.4,,,,,,,,,40.0165523616671,0.360729869099564,2.773987392,,1.40597539543056,8.45864661654134,3.70571675150664,4.07231689960097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.983076506763921,9.14474933452114,3.18501946258221,3.40966221631922,,,,,,,,,,0.25641025641026,5.39083557951483,3.96013566379732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.6,146.6691742,,,,,,,,,,99.6066029668362,12.7045026912345,,,,,100.280282324677,100.065112149678,22.9547621831779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0328423470699,,,,,,,,-2.99803883493801,11.1595569930924,28.6365404082767,29.1757364467191,,,2.6113530607173,80.0,71.5906949836847,10.2471228053042,12.7045026912345,8831.58526097949,10.9455946707406,,,,,,,,,,,,,,,,,,,0.0569639660039586,,,,0.020548604,,0.176989823879481,,,,0.063845516,,-0.120025857875522,,-0.043296912,
