,id,name
0,CCUSSP02,"Currency Conversions > US$ exchange rate > Spot, end of period > National currency:USD"
1,CCUSMA02,Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD
2,PRCNTO01,Production > Construction > Total construction > Total
3,PRMNTO01,Production > Manufacturing > Total manufacturing > Total manufacturing
4,XTIMVA01,International Trade > Imports > Value (goods) > Total
5,XTNTVA01,International Trade > Net trade > Value (goods) > Total
6,XTEXVA01,International Trade > Exports > Value (goods) > Total
7,IRSTLQ01,Interest Rates > Immediate rates (< 24 hrs) > Liquidity credit rates > Total
8,B6CACR02,Balance of payments BPM6 > Capital account > Capital account Credits > Capital transfers Credits
9,B6CATT02,Balance of payments BPM6 > Capital account > Capital account Balance > Capital transfers Balance
10,B6CADB02,Balance of payments BPM6 > Capital account > Capital account Debits > Capital transfers Debits
11,B6CATT01,Balance of payments BPM6 > Capital account > Capital account Balance > Gross acquisitions/disposals of non-produced non-financial assets Balance
12,B6CACR01,Balance of payments BPM6 > Capital account > Capital account Credits > Gross disposals of non-produced non-financial assets Credits
13,B6CADB00,Balance of payments BPM6 > Capital account > Capital account Debits > Capital account Debits
14,B6CACR00,Balance of payments BPM6 > Capital account > Capital account Credits > Capital account Credits
15,B6CADB01,Balance of payments BPM6 > Capital account > Capital account Debits > Gross acquisitions of non-produced non-financial assets Debits
16,B6CATT00,Balance of payments BPM6 > Capital account > Capital account Balance > Capital account Balance
17,PIEAMP02,Producer Prices Index > Economic activities > Manufacturing > Domestic
18,IRLTLT01,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)
19,B6CRSE03,Balance of payments BPM6 > Current account Credits > Services > Total Credits as % of Goods and Services
20,B6BLSI01,Balance of payments BPM6 > Current account Balance > Secondary income > Total Balance
21,B6CRSE01,Balance of payments BPM6 > Current account Credits > Services > Total Credits
22,B6CRPI01,Balance of payments BPM6 > Current account Credits > Primary income > Total Credits
23,B6DBPI01,Balance of payments BPM6 > Current account Debits > Primary income > Total Debits
24,B6DBTT01,Balance of payments BPM6 > Current account Debits > Total > Total Debits
25,B6FAOI02,Balance of payments BPM6 > Financial account > Other investment > Other investment Net acquisition of financial assets
26,B6FAPI02,Balance of payments BPM6 > Financial account > Portfolio investment > Portfolio investment Net acquisition of financial assets
27,B6FAOI01,Balance of payments BPM6 > Financial account > Other investment > Other investment Net
28,B6BLPI01,Balance of payments BPM6 > Current account Balance > Primary income > Total Balance
29,B6BLTD01,Balance of payments BPM6 > Current account Balance > Goods > Total Balance
30,B6CRTD01,Balance of payments BPM6 > Current account Credits > Goods > Total Credits
31,B6DBSE01,Balance of payments BPM6 > Current account Debits > Services > Total Debits
32,B6CRSE02,Balance of payments BPM6 > Current account Credits > Services > Total Credits as % of Current account
33,B6DBSE03,Balance of payments BPM6 > Current account Debits > Services > Total Debits as % of Goods and Services
34,B6BLSE01,Balance of payments BPM6 > Current account Balance > Services > Total Balance
35,B6BLTT01,Balance of payments BPM6 > Current account Balance > Total > Total Balance
36,B6DBTD01,Balance of payments BPM6 > Current account Debits > Goods > Total Debits
37,B6FADI01,Balance of payments BPM6 > Financial account > Direct investment > Direct investment Net
38,B6EOTT01,Balance of payments BPM6 > Net errors and omissions > Net errors and omissions > Net errors and omissions Balance
39,B6FATT01,Balance of payments BPM6 > Financial account > Financial account Net > Total
40,B6CRSI01,Balance of payments BPM6 > Current account Credits > Secondary income > Total Credits
41,B6CRTT01,Balance of payments BPM6 > Current account Credits > Total > Total Credits
42,B6FADI03,Balance of payments BPM6 > Financial account > Direct investment > Direct investment Net incurrence of liabilities
43,B6DBSI01,Balance of payments BPM6 > Current account Debits > Secondary income > Total Debits
44,B6FAPI03,Balance of payments BPM6 > Financial account > Portfolio investment > Portfolio investment Net incurrence of liabilities
45,B6FATD01,Balance of payments BPM6 > Financial account > Financial account Net incurrence of liabilities > Total
46,B6FARA01,Balance of payments BPM6 > Financial account > Reserve assets > Reserve assets Net
47,B6DBSE02,Balance of payments BPM6 > Current account Debits > Services > Total Debits as % of Current account
48,B6FADI02,Balance of payments BPM6 > Financial account > Direct investment > Direct investment Net acquisition of financial assets
49,B6FAFD01,Balance of payments BPM6 > Financial account > Financial derivatives > Financial derivatives Net
50,B6FAOI03,Balance of payments BPM6 > Financial account > Other investment > Other investment Net incurrence of liabilities
51,B6FATC01,Balance of payments BPM6 > Financial account > Financial account Net acquisition of financial assets > Total
52,B6FAPI10,Balance of payments BPM6 > Financial account > Portfolio investment > Portfolio investment Net
53,NAEXCP05,National Accounts > GDP by Expenditure > Current Prices > Changes in inventories and net acquisition of valuables
54,NAEXKP07,National Accounts > GDP by Expenditure > Constant Prices > Less: Imports of Goods and Services
55,NAEXKP06,National Accounts > GDP by Expenditure > Constant Prices > Exports of Goods and Services
56,NAEXKP04,National Accounts > GDP by Expenditure > Constant Prices > Gross Fixed Capital Formation
57,NAEXCP06,National Accounts > GDP by Expenditure > Current Prices > Exports of Goods and Services
58,NAEXCP07,National Accounts > GDP by Expenditure > Current Prices > less: Imports of Goods and Services
59,NAEXCP03,National Accounts > GDP by Expenditure > Current Prices > Government Final Consumption Expenditure
60,NAEXCP02,National Accounts > GDP by Expenditure > Current Prices > Private Final Consumption Expenditure
61,B6BLTT02,Balance of payments BPM6 > Current account Balance > Total > Total Balance as % of GDP
62,NAEXKP01,National Accounts > GDP by Expenditure > Constant Prices > Gross Domestic Product - Total
63,NAEXCP04,National Accounts > GDP by Expenditure > Current Prices > Gross Fixed Capital Formation
64,NAEXKP03,National Accounts > GDP by Expenditure > Constant Prices > Government Final Consumption Expenditure
65,NAEXKP02,National Accounts > GDP by Expenditure > Constant Prices > Private Final Consumption Expenditure
66,NAEXCP01,National Accounts > GDP by Expenditure > Current Prices > Gross Domestic Product - Total
67,NAGIGP01,National Accounts > National Accounts Deflators > Gross Domestic Product > GDP Deflator
68,MANMM101,Monetary aggregates and their components > Narrow money and components > M1 and components > M1
69,MABMM301,Monetary aggregates and their components > Broad money and components > M3 > M3
70,IRSTCI01,Interest Rates > Immediate rates (< 24 hrs) > Call money/interbank rate > Total
71,IR3OBD01,Interest Rates > Other 3-month rates > Bank deposit rates > Total
72,IR3TIB01,Interest Rates > 3-month or 90-day rates and yields > Interbank rates > Total
73,B6BLTD20,Balance of payments BPM6 > Current account Balance > Goods > Net exports of goods under merchanting Balance
74,B6BLTD21,Balance of payments BPM6 > Current account Balance > Goods > Goods acquired under merchanting (negative credit) Balance
75,B6BLTD22,Balance of payments BPM6 > Current account Balance > Goods > Goods sold under merchanting Balance
76,PRINTO02,Production > Industry > Total industry > Total industry including construction
