,id,name
0,LCEAPR01,Labour Compensation > Earnings > Private sector > Hourly
1,XTNTVA01,International Trade > Net trade > Value (goods) > Total
2,ODMNTO01,Orders > Manufacturing > Total orders > Volume
3,BSSPFT02,Business tendency surveys (manufacturing) > Selling prices > Future tendency > National indicator
4,BSEMFT02,Business tendency surveys (manufacturing) > Employment > Future Tendency > National indicator
5,BRCICP02,Business tendency surveys (retail trade) > Confidence indicators > Composite indicators > National indicator
6,XTIMVA01,International Trade > Imports > Value (goods) > Total
7,PRMNTO01,Production > Manufacturing > Total manufacturing > Total manufacturing
8,SLRTTO01,Sales > Retail trade > Total retail trade > Volume
9,CPGRLE01,Consumer Price Index > OECD Groups > All items non-food non-energy > Total
10,MABMM301,Monetary aggregates and their components > Broad money and components > M3 > M3
11,SLRTCR03,Sales > Retail trade > Car registration > Passenger cars
12,BCCICP02,Business tendency surveys (construction) > Confidence indicators > Composite indicators > National indicator
13,BVCICP02,Business tendency surveys (services) > Confidence Indicators > Composite Indicators > National indicator
14,BREMFT02,Business tendency surveys (retail trade) > Employment > Future tendency > National indicator
15,IRSTCI01,Interest Rates > Immediate rates (< 24 hrs) > Call money/interbank rate > Total
16,BVEMFT02,Business tendency surveys (services) > Employment > Future tendency > National indicator
17,PRCNTO01,Production > Construction > Total construction > Total
18,CPGREN01,"Consumer Price Index > OECD Groups > Energy (Fuel, electricity & gasoline) > Total"
19,CSESFT02,Consumer opinion surveys > Economic Situation > Future tendency > National indicator
20,LCEAMM01,Labour Compensation > Earnings > Manufacturing and mining > Hourly
21,IR3TTS01,Interest Rates > 3-month or 90-day rates and yields > Treasury securities > Total
22,IR3TIB01,Interest Rates > 3-month or 90-day rates and yields > Interbank rates > Total
23,OPCNRE01,Other prices > Cost of Construction > Residential > Total
24,ODMNTO02,Orders > Manufacturing > Total orders > Value
25,BSXRLV02,Business tendency surveys (manufacturing) > Export order books or demand > Level > National indicator
26,BSCICP02,Business tendency surveys (manufacturing) > Confidence indicators > Composite indicators > National indicator
27,BCOBLV02,Business tendency surveys (construction) > Order books > Level > National indicator
28,BRVSLV02,Business tendency surveys (retail trade) > Volume of stocks > Level > National indicator
29,BSFGLV02,Business tendency surveys (manufacturing) > Finished goods stocks > Level > National indicator
30,BRBUFT02,Business tendency surveys (retail trade) > Business situation - Activity > Future tendency > National indicator
31,CSCICP02,Consumer opinion surveys > Confidence indicators > Composite indicators > National indicator
32,IRLTMT01,Interest Rates > Long-term government bond yields > 2- to 9-year > Total
33,XTEXVA01,International Trade > Exports > Value (goods) > Total
34,CSCICP03,Consumer opinion surveys > Confidence indicators > Composite indicators > OECD Indicator
35,CCUSSP01,"Currency Conversions > US$ exchange rate > Spot, end of period > USD:national currency"
36,CCRETT01,Currency Conversions > Real effective exchange rates > Overall Economy > CPI
37,LCLCMM01,Labour Compensation > Labour cost > Manufacturing and mining > Total
38,BSCICP03,Business tendency surveys (manufacturing) > Confidence indicators > Composite indicators > OECD Indicator
39,SPASTT01,Share Prices > All shares/broad > Total > Total
40,CSINFT02,Consumer opinion surveys > Consumer prices (inflation) > Future tendency > National indicator
41,LCLCPR01,Labour Compensation > Labour cost > Private sector > Total
42,SLRTTO02,Sales > Retail trade > Total retail trade > Value
43,BSOBLV02,Business tendency surveys (manufacturing) > Order books > Level > National indicator
44,BCEMFT02,Business tendency surveys (construction) > Employment > Future tendency > National indicator
45,SLMNTO02,Sales > Manufacturing > Total manufacturing > Value
46,CPHPTT01,Consumer Price Index > Harmonised prices > All items > Total
47,BCSPFT02,Business tendency surveys (construction) > Selling prices > Future tendency > National indicator
48,CCUSMA02,Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD
49,BVDEFT02,Business tendency surveys (services) > Demand evolution > Future tendency > National indicator
50,ODCNPI03,Orders > Construction > Permits issued > Dwellings / Residential buildings
51,IRLTLT01,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)
52,LCEAMN01,Labour Compensation > Earnings > Manufacturing > Hourly
53,CPALTT01,Consumer Price Index > All items > Total > Total
54,BSPRFT02,Business tendency surveys (manufacturing) > Production > Future Tendency > National indicator
55,BVEMTE02,Business tendency surveys (services) > Employment > Tendency > National indicator
56,PRINTO01,Production > Industry > Total industry > Total industry excluding construction
57,BVDETE02,Business tendency surveys (services) > Demand evolution > Tendency > National indicator
58,BSPRTE02,Business tendency surveys (manufacturing) > Production > Tendency > National indicator
59,MANMM101,Monetary aggregates and their components > Narrow money and components > M1 and components > M1
60,PITGND01,Producer Prices Index > Type of goods > Non durable consumer goods > Total
61,PIEATI01,Producer Prices Index > Economic activities > Industrial activities > Total
62,PITGCD02,Producer Prices Index > Type of goods > Durable consumer goods > Domestic
63,PIEATI02,Producer Prices Index > Economic activities > Industrial activities > Domestic
64,PIEAEN01,Producer Prices Index > Economic activities > Energy > Total
65,PIEAEN02,Producer Prices Index > Economic activities > Energy > Domestic
66,PITGCG01,Producer Prices Index > Type of goods > Consumer goods > Total
67,PIEAMI01,Producer Prices Index > Economic activities > Mining and quarrying activities > Total
68,PITGVG02,Producer Prices Index > Type of goods > Investments goods > Domestic
69,PITGVG01,Producer Prices Index > Type of goods > Investments goods > Total
70,PIEAMP01,Producer Prices Index > Economic activities > Manufacturing > Total
71,PITGCG02,Producer Prices Index > Type of goods > Consumer goods > Domestic
72,PIEAMI02,Producer Prices Index > Economic activities > Mining and quarrying activities > Domestic
73,PITGND02,Producer Prices Index > Type of goods > Non durable consumer goods > Domestic
74,PITGIG02,Producer Prices Index > Type of goods > Intermediate goods > Domestic
75,PITGIG01,Producer Prices Index > Type of goods > Intermediate goods > Total
76,PITGCD01,Producer Prices Index > Type of goods > Durable consumer goods > Total
77,PIEAMP02,Producer Prices Index > Economic activities > Manufacturing > Domestic
78,LOCOBFNO,Leading Indicators OECD > Component series > BTS - Finished goods stocks > Normalised
79,LOCOBFOR,Leading Indicators OECD > Component series > BTS - Finished goods stocks > Original series
80,LOCOBONO,Leading Indicators OECD > Component series > BTS - Order books > Normalised
81,LOCOBOOR,Leading Indicators OECD > Component series > BTS - Order books > Original series
82,LOCOHSNO,Leading Indicators OECD > Component series > Hours > Normalised
83,LOCOHSOR,Leading Indicators OECD > Component series > Hours > Original series
84,LOCOLTNO,Leading Indicators OECD > Component series > Long-term interest rate > Normalised
85,LOCOLTOR,Leading Indicators OECD > Component series > Long-term interest rate > Original series
86,LOCOODNO,Leading Indicators OECD > Component series > Orders > Normalised
87,LOCOODOR,Leading Indicators OECD > Component series > Orders > Original series
88,LOCOSPNO,Leading Indicators OECD > Component series > Share prices > Normalised
89,LOCOSPOR,Leading Indicators OECD > Component series > Share prices > Original series
90,LOLITOAA,Leading Indicators OECD > Leading indicators > CLI > Amplitude adjusted
91,LOLITONO,Leading Indicators OECD > Leading indicators > CLI > Normalised
92,LOLITOTR,Leading Indicators OECD > Leading indicators > CLI > Trend restored
93,LORSGPNO,Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Normalised
94,LORSGPRT,Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Ratio to trend
95,LORSGPTD,Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Trend
96,LRHU24FE,Labour Force Survey - quarterly rates > Harmonised unemployment - monthly rates > Aged 15-24 > Females
97,LRHU24MA,Labour Force Survey - quarterly rates > Harmonised unemployment - monthly rates > Aged 15-24 > Males
98,LRHU24TT,Labour Force Survey - quarterly rates > Harmonised unemployment - monthly rates > Aged 15-24 > All persons
99,LRHUADFE,Labour Force Survey - quarterly rates > Harmonised unemployment - monthly rates > Aged 25 and over > Females
100,LRHUADMA,Labour Force Survey - quarterly rates > Harmonised unemployment - monthly rates > Aged 25 and over > Males
101,LRHUADTT,Labour Force Survey - quarterly rates > Harmonised unemployment - monthly rates > Aged 25 and over > All persons
102,LRHUTTFE,Labour Force Survey - quarterly rates > Harmonised unemployment - monthly rates > Total > Females
103,LRHUTTMA,Labour Force Survey - quarterly rates > Harmonised unemployment - monthly rates > Total > Males
104,LRHUTTTT,Labour Force Survey - quarterly rates > Harmonised unemployment - monthly rates > Total > All persons
105,LFHU24FE,Labour Force Survey - quarterly levels > Harmonised unemployment - monthly levels > Aged 15-24 > Females
106,LFHU24MA,Labour Force Survey - quarterly levels > Harmonised unemployment - monthly levels > Aged 15-24 > Males
107,LFHU24TT,Labour Force Survey - quarterly levels > Harmonised unemployment - monthly levels > Aged 15-24 > All persons
108,LFHUADFE,Labour Force Survey - quarterly levels > Harmonised unemployment - monthly levels > Aged 25 and over > Females
