country,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST,EST
1992-08,,,,,,,,,,,,-41.4,87.37077805434,-65.7,33.0,-40.4,-50.8,,-21.0,,,,,,,,,0.743420296,0.719197781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-09,,,,,,,,,,,,-40.8,88.5410138578573,-64.6,33.0,-39.1,-50.4,,-20.6,,,,,,,,,0.740352537,0.728720617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-10,,,,,,,,,,,,-17.2,91.6538096321186,-53.6,32.0,-48.5,28.8,,22.2,,,,,,,,,0.755883067,0.787519333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.5,89.612898318089,,97.24913707,-31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-11,,,,,,,,,,,,-16.6,94.2029460795488,-52.6,32.0,-46.9,29.1,,21.3,,,,,,,,,0.811486201,0.819986451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.7,89.6150950302326,-0.0171653451156006,97.23244392,-31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-12,,,,,,,,,,,,-16.5,96.3201181391284,-51.7,32.0,-47.1,29.5,,20.2,,,,,,,,,0.808290619,0.825227206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.5,89.6126596974807,0.0171682921121921,97.24913707,-32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-01,,,,,,,,,,,,-0.8,98.4453634529673,-50.3,-15.0,-15.7,-1.7,,19.6,,,,,,,,,0.826761085,0.805925888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.3,89.5941315178991,-0.0686613907452341,97.18236446,-32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0393377924893502,0.0420669328673108,,,0.032522956,0.03477930306,0.0370512830801658,0.0444384177322521,,,0.030632559,0.03673995446,0.0022865094091844,-0.00237148486494136,0.001890397,-0.0019606514
1993-02,,,,,,,,,,,,1.3,99.3039895555831,-50.4,-15.0,-15.2,4.1,,20.1,,,,,,,,,0.838712564,0.832896604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.1,89.5436562652661,0.017177139178236,97.19905761,-33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0382834410478677,0.0412540166382914,-1.93243522550964,,0.032108803,0.03460026207,0.037367997506235,0.0461101418292334,3.76188933425503,,0.031341009,0.03867315528,0.000915443541632697,-0.00485612519094206,0.000767794,-0.00407289321
1993-03,,,,,,,,,,,,3.0,98.7999551658517,-50.1,-15.0,-14.3,8.3,,20.4,,,,,,,,,0.842930733,0.833280074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.2,89.3971216391699,-0.00858708942785242,97.19071104,-32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0578000138001849,0.0557626412940386,35.1689988952022,,0.048721408,0.0470040441,0.0525764422448695,0.0495575308558598,7.47642251761793,,0.044318299,0.04177356581,0.00522357155531545,0.00620511043817879,0.004403109,0.00523047829
1993-04,,,,,,,,,,,,-10.8,97.3140761658224,-32.3,31.0,-13.4,11.9,,14.9,9.5,,,,,,,,0.816918692,0.808226707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.8,89.1238289323834,-0.137405343135141,97.05716581,-37.8,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0561452840400915,0.0592767738750676,6.30194786236699,,0.045866132,0.04842430458,0.062052502282565,0.059476343711817,20.0147438434868,,0.050691849,0.04858733691,-0.00590721824247351,-0.00019956983674943,-0.004825717,-0.000163032329999998
1993-05,,,,,,,,,,,,-9.9,96.4589913207386,-31.3,31.0,-11.9,13.2,,16.2,9.4,,,,,,,,0.820817302,0.815001342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.8,88.873027656961,0.0,97.05716581,-37.6,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0576330382957741,0.0586098648783112,-1.12507640540955,,0.047306195,0.04810799116,0.0730451853949833,0.0676238276103006,13.6986966414089,,0.059956752,0.05550680773,-0.0154121470992092,-0.00901396273198929,-0.012650557,-0.00739881657
1993-06,,,,,,,,,,,,-9.8,96.3619414967187,-30.3,31.0,-12.5,14.2,,16.4,9.6,,,,,,,,0.840693825,0.869070597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.0,88.6856727856608,-0.0171992967862604,97.04047266,-38.1,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06369777962863,0.0622634847353613,6.23379675867855,,0.05355033,0.05234452714,0.0595504837923604,0.0620506078178938,-8.24150301654601,,0.050063724,0.05216556283,0.00414729583626952,0.000212876917467548,0.003486606,0.000178964310000002
1993-07,,,,,,,-9.8,,-5.2,,,-7.0,96.8021522524157,-19.2,35.0,0.7,13.4,,20.2,8.0,,,,,,,,0.875461762,0.87967993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.2,88.7140296126246,-0.0172022554532443,97.02377951,-38.6,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0639588574058132,0.065441555378863,5.10422867754591,,0.055993534,0.05729157938,0.0668101835383188,0.069379421005483,11.8110256213733,,0.058489761,0.06073903016,-0.0028513261325056,-0.00393786562662002,-0.002496227,-0.00344745077999999
1993-08,,,,,,,-10.2,,-4.0,,,-6.9,97.4019829118955,-17.7,35.0,0.4,13.9,,21.0,8.2,,,,,,,,0.868687127,0.852837038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.2,89.3778322099357,0.0,97.02377951,-39.1,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0646126013100226,0.065664159807447,0.340157606730526,,0.056128135,0.05704161033,0.0709889430651135,0.0768230689114379,10.7288988551325,,0.061667181,0.06673521102,-0.00637634175509084,-0.0111589091039909,-0.005539046,-0.00969360069
1993-09,,,,,,,-8.3,,-4.0,,,-6.4,98.25317396267,-16.6,35.0,1.7,14.1,,21.5,8.7,,,,,,,,0.830787519,0.822798563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.4,91.2423373564275,-0.0172052254450489,97.00708635,-39.6,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0770043994847255,0.0739993322287741,12.6936405579073,,0.063974294,0.06147772163,0.0862425076946781,0.0846404674863682,10.1758478093894,,0.071649199,0.07031824399,-0.00923810820995254,-0.0106411352575941,-0.007674905,-0.00884052235999999
1993-10,,,,,,,-5.0,,2.4,,,1.9,99.411115645076,-18.5,19.0,7.3,17.3,,19.2,5.6,,,,,,,,0.836156098,0.85871691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.5,94.3233255256307,2.22845918926004,99.16884968,-2.1,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0783962697357498,0.0763800892593622,3.21726826294565,,0.065551519,0.0638656774,0.0990567756404738,0.0933898347411203,10.3370970347739,,0.082826927,0.07808847981,-0.020660505904724,-0.0170097454817581,-0.017275408,-0.01422280241
1993-11,,,,,,,-2.1,,2.2,,,2.3,100.200488982932,-17.5,19.0,8.4,17.4,,18.4,6.5,,,,,,,,0.868751039,0.873927882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.8,96.1913993245379,-0.0252495920652379,99.14380995,-2.6,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0877737286942111,0.08015778003576,4.94591039762998,,0.076253518,0.06963715469,0.102522054077221,0.0905015214951588,-3.0927490705686,,0.089066141,0.07862329083,-0.01474832538301,-0.0103437414593987,-0.012812623,-0.00898613614
1993-12,,,,,,,-0.6,,3.3,,,2.6,100.723469485457,-16.7,19.0,9.4,17.6,,17.2,5.8,,,,,,,,0.874375264,0.886965858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.6,96.8772774984671,0.0168373194538389,99.16050311,-3.2,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086170668478563,0.0849823823241184,6.01888211750132,,0.075345501,0.07430649298,0.112019975899044,0.0976644469210419,7.91470166196743,,0.097947496,0.08539537656,-0.0258493074204807,-0.0126820645969235,-0.022601995,-0.01108888358
1994-01,,,,,,,-5.7,,5.7,,,5.8,101.227185890845,-12.3,18.0,14.9,20.4,,26.6,11.4,,,,,,,,0.890864469,0.889586236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.5,96.9413283026694,-0.075755152146278,99.08538392,-3.7,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9020003764352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0781378283928394,0.0839990153092524,-1.15714220756434,99.6794384183071,0.069610215,0.07483173817,0.113373025319298,0.130269790342261,33.3850694384003,193.146779273636,0.101,0.1160527276,-0.0352351969264586,-0.046270775033009,-0.031389785,-0.04122098943
1994-02,,,,,,,-2.8,,4.8,,,6.8,101.706205328886,-12.5,18.0,15.5,22.8,,27.1,11.0,,,,,,,,0.887924533,0.876356525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.2,96.7876913283993,0.0252708613615706,99.11042365,-4.2,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.78393748424422,,41.1520677583286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0832565350460927,0.0894055999801956,6.43648577431324,116.719745774308,0.07392552,0.07938542561,0.0966984949834695,0.116705837769661,-10.4122011227342,153.102317927963,0.085860966,0.1036259765,-0.0134419599373768,-0.0273002377894654,-0.011935446,-0.02424055089
1994-03,,,,,,,-0.4,,4.0,,,7.4,102.371175820452,-12.3,18.0,15.6,24.7,,27.4,9.9,,,,,,,,0.865235898,0.853731801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.2,96.5378338692279,0.0,99.11042365,-3.6,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.74469062829115,,43.104606060606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101770689592909,0.0979402489146376,9.54598921804957,75.6377507266826,0.088055654,0.08474141922,0.136378992449063,0.127811822135008,9.51622007741092,157.905952794045,0.118,0.1105873767,-0.0346083028561536,-0.0298715732203705,-0.029944346,-0.02584595748
1994-04,,0.0,25.5,-25.5,88.8,,18.4,,9.9,,,14.2,103.232539672022,-13.3,1.0,21.4,22.3,,45.9,18.8,,,,,,,,0.867984099,0.850727954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.4,96.2153843100556,-0.185272833308086,98.92679896,-10.7,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16479822533018,,43.6066877470356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0925644675893999,0.0971794530996356,-0.776795876499192,63.941872586474,0.080344486,0.08435022004,0.122122052837284,0.122930458199557,-3.81918030265971,106.687988076733,0.106,0.106701683,-0.0295575852478837,-0.0257510050999218,-0.025655514,-0.02235146296
1994-05,,-0.2,25.2,-25.7,87.6,,17.4,,9.8,,,14.4,103.561028649264,-12.3,1.0,20.9,23.2,,47.1,17.3,,,,,,,,0.847404548,0.839159945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.3,96.0271860010257,0.00843712733833536,98.93514554,-10.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87633125170719,,44.4248936570676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108636687420752,0.108946003910283,12.1080644471047,85.8833903413404,0.092059223,0.0923213392,0.13924872161531,0.129251845955398,5.14224696501109,91.1335848959111,0.118,0.1095286021,-0.030612034194558,-0.0203058420451149,-0.025940777,-0.0172072629
1994-06,,0.1,25.9,-25.8,87.0,,19.3,,10.1,,,15.0,103.190582849215,-11.3,1.0,22.2,23.8,,47.3,19.1,,,,,,,,0.834813953,0.815640459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.4,95.9370328628779,-0.00843641554721285,98.92679896,-10.2,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38133265228839,,45.038549218897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11829011918779,0.115131480894163,5.67756205998433,84.9101144651741,0.098750242,0.09611336668,0.134161629183982,0.135314601168388,4.69065270841952,118.071354861678,0.112,0.1129625171,-0.0158715099961919,-0.0201831202742247,-0.013249758,-0.01684915042
