,id,name
0,ST,"Level, rate or national currency"
1,STSA,"Level, rate or national currency, s.a."
2,IXOB,Index 2015=100
3,IXOBSA,"Index 2015=100, s.a."
4,GPSA,"Growth rate previous period, s.a."
5,GYSA,"Growth rate same period previous year, s.a."
6,GY,Growth rate same period previous year
7,GP,Growth rate previous period
8,CXML,"US Dollars, monthly level"
9,CXMLSA,"US Dollars, monthly level, s.a."
10,NCMLSA,"National currency, monthly level, s.a."
11,NCML,"National currency, monthly level"
12,IXNB,Index source base
13,IXNSA,"Normalised, seasonally adjusted (normal = 100)"
14,CTGY,Contribution to annual inflation
