,id,name
0,ST,"Level, rate or national currency"
1,IXOB,Index 2015=100
2,IXOBSA,"Index 2015=100, s.a."
3,NCML,"National currency, monthly level"
4,NCMLSA,"National currency, monthly level, s.a."
5,CXMLSA,"US Dollars, monthly level, s.a."
6,STSA,"Level, rate or national currency, s.a."
7,GPSA,"Growth rate previous period, s.a."
8,GYSA,"Growth rate same period previous year, s.a."
9,GY,Growth rate same period previous year
10,GP,Growth rate previous period
11,QL,Quarterly level
12,QLSA,"Quarterly level, s.a."
13,NCCU,"National currency, sum over component sub-periods"
14,CXCU,"US Dollars, sum over component sub-periods"
15,CXCUSA,"US Dollars, sum over component sub-periods, s.a."
16,NCCUSA,"National currency, sum over component sub-periods s.a"
17,CXML,"US Dollars, monthly level"
18,IXNB,Index source base
19,IXEBSA,"Index Eurostat base, s.a."
20,IXEB,Index Eurostat base
