,id,name
0,XTNTVA01,International Trade > Net trade > Value (goods) > Total
1,BSSPFT02,Business tendency surveys (manufacturing) > Selling prices > Future tendency > National indicator
2,IRSTCB01,Interest Rates > Immediate rates (< 24 hrs) > Central bank rates > Total
3,XTIMVA01,International Trade > Imports > Value (goods) > Total
4,PRMNTO01,Production > Manufacturing > Total manufacturing > Total manufacturing
5,SLRTTO01,Sales > Retail trade > Total retail trade > Volume
6,MABMM301,Monetary aggregates and their components > Broad money and components > M3 > M3
7,XTEITT01,International Trade > Ratio: Exports to imports > Total > Total
8,PRENTO01,Production > Energy > Total energy > Total
9,IRSTCI01,Interest Rates > Immediate rates (< 24 hrs) > Call money/interbank rate > Total
10,CCUSSP02,"Currency Conversions > US$ exchange rate > Spot, end of period > National currency:USD"
11,BSOITE02,Business tendency surveys (manufacturing) > Orders inflow > Tendency > National indicator
12,IRLTCT01,Interest Rates > Long-term government bond yields > Combined terms > Total
13,IR3TIB01,Interest Rates > 3-month or 90-day rates and yields > Interbank rates > Total
14,BSXRLV02,Business tendency surveys (manufacturing) > Export order books or demand > Level > National indicator
15,BSCICP02,Business tendency surveys (manufacturing) > Confidence indicators > Composite indicators > National indicator
16,BSFGLV02,Business tendency surveys (manufacturing) > Finished goods stocks > Level > National indicator
17,XTEXVA01,International Trade > Exports > Value (goods) > Total
18,CCRETT01,Currency Conversions > Real effective exchange rates > Overall Economy > CPI
19,BSCICP03,Business tendency surveys (manufacturing) > Confidence indicators > Composite indicators > OECD Indicator
20,SPASTT01,Share Prices > All shares/broad > Total > Total
21,SLRTTO02,Sales > Retail trade > Total retail trade > Value
22,BSOBLV02,Business tendency surveys (manufacturing) > Order books > Level > National indicator
23,LCEATT03,Labour Compensation > Earnings > All activities > Monthly
24,CCUSMA02,Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD
25,IRLTLT01,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)
26,CPALTT01,Consumer Price Index > All items > Total > Total
27,BSPRFT02,Business tendency surveys (manufacturing) > Production > Future Tendency > National indicator
28,PRINTO01,Production > Industry > Total industry > Total industry excluding construction
29,BSPRTE02,Business tendency surveys (manufacturing) > Production > Tendency > National indicator
30,MANMM101,Monetary aggregates and their components > Narrow money and components > M1 and components > M1
31,PRMITO01,Production > Mining > Total mining > Total
32,PIEATI02,Producer Prices Index > Economic activities > Industrial activities > Domestic
33,PIEAMI02,Producer Prices Index > Economic activities > Mining and quarrying activities > Domestic
34,PIEAMP02,Producer Prices Index > Economic activities > Manufacturing > Domestic
35,LRUN74TT,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15-74 > All persons
36,LRUNTTFE,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > Females
37,LRUNTTMA,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > Males
38,LRUNTTTT,Labour Force Survey - quarterly rates > Unemployment rate > Aged 15 and over > All persons
39,LFACTTFE,Labour Force Survey - quarterly levels > Active population > Aged 15 and over > Females
40,LFACTTMA,Labour Force Survey - quarterly levels > Active population > Aged 15 and over > Males
41,LFACTTTT,Labour Force Survey - quarterly levels > Active population > Aged 15 and over > All persons
